token,count
介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)調剤事務資格(民間)自動車運転免許介護事務資格(民間)その他(心理カウンセラー2級)その他(コンピュータサービス技能検定ワープロ部門3級)その他(コンピュータサービス技能検定表計算部門3級),1
社会福祉士 取得予定(1年以内)社会福祉主事任用資格自動車運転免許児童指導員任用資格,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(秘書技能検定3級)その他(表計算技師2級)その他(ワープロ技師3級)その他(パワーポイント初級)その他(日本商工会議所簿記3級)その他(全部経理教育協会簿記2級),1
歴史))その他(高等学校教諭一種免許状(公民))その他(司書)その他(大型自動車第二種運転免許)その他(社会教育士)その他(職長,1
安全衛生責任者)その他(大型自動車第一種運転免許)その他(熱中症予防管理者)その他(大型自動二輪車免許) 取得予定(1年以内),1
基礎研修)自動車運転免許その他(日商簿記3級)その他(認知症介護研修),1
介護福祉士整体師自動車運転免許福祉用具専門相談員,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)自動車運転免許福祉用具専門相談員,1
介護福祉士その他(日本語能力試験 N1),1
栄養士 取得予定(1年以内)調理師自動車運転免許,1
登録販売者介護福祉士医療事務資格(民間)調剤事務資格(民間)自動車運転免許介護事務資格(民間),1
看護師リフレクソロジスト 取得予定(1年以内)アロマセラピスト 取得予定(1年以内)自動車運転免許その他(訪問看護管理者),1
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(認知症ケア専門士)その他(福祉用具プランナー),1
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許サービス管理責任者研修 取得予定(1年以内)その他(実務者研修修了)その他(強度行動障害支援者養成研修基礎,1
実践修了者)その他(サービス管理責任者基礎研修修了)その他(相談支援従事者研修講義部分修了),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許養護教諭,1
基礎研修)医療事務資格(民間)その他(二級心理カウンセラー養成講座)その他(日本認知症予防アロマ協会認定アドバイザー)その他(普通救命講習終了証)その他(介護職員基礎研修科,1
旧ヘルパー1級,1
2013年実務者研修へ移行),1
基礎研修)その他(強度行動障害養成基礎研修終了)その他(強度行動障害養成実践研修終了),1
介護福祉士保育士自動車運転免許福祉用具専門相談員美容師,1
介護福祉士社会福祉士中学校教諭高等学校教諭,1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(認定特定行為事業従事者,1
喀痰吸引2号),1
介護福祉士児童発達支援管理責任者研修児童指導員任用資格,1
介護福祉士社会福祉士社会福祉主事任用資格保育士幼稚園教諭自動車運転免許相談支援従事者研修その他(強度行動障害支援者養成研修),1
介護福祉士社会福祉士社会福祉主事任用資格精神保健福祉士自動車運転免許児童指導員任用資格,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間) 取得予定(1年以内),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(全商ビジネス文書実務検定 速度部門 3級),1
自動車運転免許その他(フォークリフト運転技能講習修了書)その他(認知症介護基礎研修修了書),1
基礎研修)医療事務資格(民間)調剤事務資格(民間)自動車運転免許介護事務資格(民間),1
自動車運転免許その他(子育て支援員),1
介護職員初任者研修(旧ヘルパー2級)児童発達支援管理責任者研修自動車運転免許サービス管理責任者研修その他(葬祭ディレクター1級)その他(全国JA葬祭シニアプロデューサー)その他(医療的ケア児等コーディネーター),1
薬剤師登録販売者,1
介護福祉士社会福祉主事任用資格自動車運転免許その他(介護福祉士実習指導者講習修了)その他(介護福祉士基本研修修了)その他(介護福祉士ファーストステップ研修修了),1
介護職員初任者研修(旧ヘルパー2級)児童発達支援管理責任者研修自動車運転免許,1
介護福祉士社会福祉主事任用資格自動車運転免許その他(福祉レクリエーション,1
ワーカー)その他(準上級レクリエーション,1
インストラクター)その他(福祉住環境コーディネーター2級),1
介護福祉士自動車運転免許ネイリスト資格(民間),1
基礎研修)自動車運転免許福祉用具専門相談員その他(重度訪問介護士),1
自動車運転免許その他(パソコン検定 三級)その他(日商簿記 二級)その他(日本習字 硬筆 毛筆 二段)その他(証券外務員),1
介護福祉士社会福祉主事任用資格医療事務資格(民間) 取得予定(1年以内)調剤事務資格(民間) 取得予定(1年以内)自動車運転免許介護事務資格(民間),1
自動車運転免許福祉用具専門相談員その他(認知症基礎研修),1
准看護師介護福祉士社会福祉主事任用資格自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)アロマセラピスト自動車運転免許その他(日本エステティック認定エステティシャン)その他(山野流奥伝着付け師.着付け講師)その他(日本メイクアップ検定5級)その他(日本メイクアップ検定2級),1
介護福祉士自動車運転免許その他(社会福祉主事),1
介護福祉士社会福祉主事任用資格自動車運転免許その他(喀痰吸引等資格 3号),1
介護福祉士介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(認定特定行為業務従事者認定証),1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(甲種防火管理新規講習),1
介護支援専門員(ケアマネジャー)介護職員初任者研修(旧ヘルパー2級)社会福祉士自動車運転免許,1
介護支援専門員(ケアマネジャー) 取得予定(1年以内)自動車運転免許,1
理学療法士介護福祉士保育士幼稚園教諭自動車運転免許,1
看護師 取得予定(1年以内)准看護師,1
介護福祉士介護職員初任者研修(旧ヘルパー2級)リフレクソロジスト自動車運転免許,1
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)保育士幼稚園教諭自動車運転免許,1
介護職員初任者研修(旧ヘルパー2級)社会福祉士社会福祉主事任用資格精神保健福祉士自動車運転免許中学校教諭高等学校教諭その他(心理相談員),1
介護支援専門員(ケアマネジャー)介護福祉士社会福祉士社会福祉主事任用資格精神保健福祉士管理栄養士保育士栄養士調理師児童発達支援管理責任者研修自動車運転免許児童指導員任用資格小学校教諭中学校教諭高等学校教諭,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(全商英検3級)その他(日本語ワープロ2級)その他(全商英文タイプ3級)その他(日商ビジネスコンピューティング3級)その他(全商簿記2級),1
介護福祉士介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)社会福祉主事任用資格 取得予定(1年以内)精神保健福祉士 取得予定(1年以内)保育士,1
看護師社会福祉主事任用資格自動車運転免許中学校教諭,1
介護職員初任者研修(旧ヘルパー2級)保育士幼稚園教諭自動車運転免許福祉用具専門相談員,1
介護職員初任者研修(旧ヘルパー2級)その他(福祉住環境コーディネーター検定2級),1
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(全身性ガイドヘルパー)その他(視覚障害者ガイドヘルパー),1
基礎研修)自動車運転免許中学校教諭高等学校教諭,1
基礎研修)自動車運転免許児童指導員任用資格相談支援従事者研修,1
基礎研修)自動車運転免許サービス管理責任者研修相談支援専門員,1
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(認知症介助士)その他(日本語ワープロ検定 準2級),1
基礎研修)自動車運転免許その他(コンピューターサービス技能評価試験 ワープロ部門2級)その他(コンピューターサービス技能評価試験 表計算部門2級),1
