applicant_id,age,gender,age_group,residence_prefecture,residence_municipality,desired_area_count,qualification_count,has_national_license,qualifications,desired_workstyle,desired_start,desired_job,career,employment_status,status,member_id
5879,31,女性,30代,京都府,京都市下京区,1,2,False,"介護福祉士,自動車運転免許",正職員,,"医療事務/受付 (未経験),介護職/ヘルパー (7年未満)",(高等学校),就業中,,232690
5880,42,女性,40代,京都府,京都市伏見区,1,1,False,介護福祉士,正職員,,介護職/ヘルパー (1年未満),,離職中,,1075812
5881,52,男性,50代,京都府,京都市伏見区,7,2,False,"介護福祉士,介護職員初任者研修（旧ヘルパー2級）","正職員, パート・バイト",,"介護職/ヘルパー (10年以上),生活支援員 (10年以上)",,離職中,,927978
5882,23,女性,20代,兵庫県,姫路市,8,0,False,,"正職員, 契約職員, パート・バイト",今すぐに（2022/07/20時点）,"介護職/ヘルパー (1年未満),児童指導員/指導員 (未経験),生活支援員 (未経験),看護助手 (未経験)",通信課なし(高等学校)(2021年5月中退),離職中,,1025622
5883,44,女性,40代,京都府,城陽市,4,3,False,"介護福祉士,介護職員初任者研修（旧ヘルパー2級）,自動車運転免許","パート・バイト, 正職員",,"介護職/ヘルパー (10年以上),サービス提供責任者 (1年未満)",社会福祉学科介護福祉(専門学校)(2004年3月卒業),就業中,,714008
5884,57,女性,50代,京都府,京都市山科区,1,2,False,"介護職員初任者研修（旧ヘルパー2級）,自動車運転免許",正職員,今すぐに（2022/07/20時点）,介護職/ヘルパー (未経験),,離職中,,1095226
5885,52,男性,50代,京都府,京都市左京区,2,3,False,"介護支援専門員（ケアマネジャー）,介護福祉士,自動車運転免許",正職員,,"介護タクシー/ドライバー (未経験),介護職/ヘルパー,ケアマネジャー (10年未満)",普通科(高等学校),就業中,,1120684
5886,54,女性,50代,京都府,京都市右京区,1,2,False,"介護職員初任者研修（旧ヘルパー2級）,自動車運転免許",パート・バイト,,介護職/ヘルパー (未経験),,就業中,,928262
5887,25,女性,20代,京都府,京都市下京区,2,0,False,,"パート・バイト, 正職員",,"生活支援員 (未経験),介護職/ヘルパー,生活相談員",,離職中,,1149107
5888,55,女性,50代,京都府,宇治市,1,0,False,,"契約職員, パート・バイト",,介護職/ヘルパー (3年未満),,就業中,,1135149
5889,32,男性,30代,京都府,京都市左京区,1,1,False,自動車運転免許,"正職員, パート・バイト",今すぐに（2022/07/20時点）,"児童指導員/指導員 (1年未満),介護職/ヘルパー (4年未満),保育補助 (2年未満)",幼児教育保育科(短期大学)(2017年4月卒業),離職中,,1002695
5890,41,女性,40代,京都府,京都市南区,1,3,False,"介護福祉士,社会福祉主事任用資格,自動車運転免許",パート・バイト,,介護職/ヘルパー (3年未満),,就業中,,827365
5891,47,女性,40代,京都府,京都市左京区,5,3,False,"介護職員実務者研修（旧ヘルパー1級/基礎研修）,介護職員初任者研修（旧ヘルパー2級）,自動車運転免許","契約職員, パート・バイト, 正職員",,"看護助手 (1年未満),介護タクシー/ドライバー (未経験),介護職/ヘルパー",,離職中,,218305
5892,58,女性,50代,京都府,舞鶴市,1,0,False,,パート・バイト,,介護職/ヘルパー,,離職中,,1170293
5893,38,男性,30代,京都府,京都市上京区,1,0,False,,正職員,,"介護職/ヘルパー,生活相談員",,就業中,,1169694
5894,53,女性,50代,京都府,京都市右京区,1,1,False,介護職員初任者研修（旧ヘルパー2級）,パート・バイト,,介護職/ヘルパー (8年未満),,就業中,,1131421
5895,40,男性,40代,京都府,京都市右京区,1,1,False,自動車運転免許,正職員,,介護職/ヘルパー (未経験),,離職中,,1160885
5896,53,男性,50代,京都府,京都市伏見区,2,1,False,自動車運転免許,パート・バイト,,"介護職/ヘルパー (未経験),介護タクシー/ドライバー (未経験)",,就業中,,1167583
5897,56,男性,50代,京都府,向日市,11,4,False,"介護支援専門員（ケアマネジャー）,介護福祉士,介護職員実務者研修（旧ヘルパー1級/基礎研修）,社会福祉主事任用資格","正職員, パート・バイト",,"介護職/ヘルパー (10年以上),ケアマネジャー (未経験)",教養学部生活と福祉コース(大学)(2014年3月卒業),就業中,,857360
5898,30,女性,30代,京都府,舞鶴市,1,1,False,介護職員初任者研修（旧ヘルパー2級）,正職員,3ヶ月以内（2022/07/20時点）,介護職/ヘルパー (7年未満),,就業中,,1078500
5899,35,男性,30代,京都府,京都市右京区,2,0,False,,パート・バイト,,介護職/ヘルパー (未経験),,就業中,,1086449
5900,36,男性,30代,京都府,京都市左京区,3,1,False,介護職員初任者研修（旧ヘルパー2級）,正職員,,介護職/ヘルパー (未経験),,就業中,,941505
5901,64,女性,60代,滋賀県,大津市,3,3,False,"介護職員実務者研修（旧ヘルパー1級/基礎研修）,介護職員初任者研修（旧ヘルパー2級）,社会福祉主事任用資格","正職員, パート・バイト",,"児童指導員/指導員 (2年未満),放課後児童支援員/学童指導員,介護職/ヘルパー (10年以上),生活相談員",,就業中,,1116891
5902,42,男性,40代,京都府,木津川市,2,1,False,介護職員初任者研修（旧ヘルパー2級）,"パート・バイト, 業務委託",,介護職/ヘルパー (未経験),社会福祉学部 社会福祉学科社会福祉(大学)(2006年4月卒業),就業中,,1130243
5903,66,女性,60代,京都府,京都市左京区,3,1,False,自動車運転免許,"パート・バイト, 正職員",,"介護職/ヘルパー (4年未満),看護助手",,就業中,,1133169
5904,55,女性,50代,京都府,京都市右京区,1,0,False,,パート・バイト,,介護職/ヘルパー,,就業中,,1163689
5905,62,男性,60代,京都府,京都市中京区,1,0,False,,正職員,,介護職/ヘルパー,,就業中,,1163685
5906,64,女性,60代,京都府,京都市右京区,1,0,False,,"パート・バイト, 正職員",,"調理師/調理スタッフ (3年未満),介護職/ヘルパー (未経験)",,就業中,,743224
5907,62,女性,60代,京都府,長岡京市,2,2,False,"介護職員実務者研修（旧ヘルパー1級/基礎研修）,介護職員初任者研修（旧ヘルパー2級）","正職員, 契約職員, パート・バイト",,"介護職/ヘルパー (6年未満),サービス提供責任者",,就業中,,855007
5908,48,男性,40代,京都府,京都市中京区,1,0,False,,パート・バイト,今すぐに（2022/07/20時点）,"看護師/准看護師 (未経験),介護職/ヘルパー (未経験)",(その他)(1977年3月卒業),離職中,,1127714
5909,80,女性,70歳以上,京都府,京都市北区,2,1,False,介護職員実務者研修（旧ヘルパー1級/基礎研修）,パート・バイト,,介護職/ヘルパー (7年未満),,就業中,,1091902
5910,65,女性,60代,京都府,京都市右京区,1,1,False,介護福祉士,パート・バイト,,介護職/ヘルパー (5年未満),,離職中,,1159061
5911,37,女性,30代,京都府,京都市山科区,1,1,False,介護職員初任者研修（旧ヘルパー2級）,パート・バイト,,介護職/ヘルパー (6年未満),,就業中,,882496
5912,50,女性,50代,熊本県,水俣市,6,2,False,"介護福祉士,自動車運転免許","正職員, 契約職員",,"看護助手 (6年未満),介護職/ヘルパー (3年未満),生活支援員",,就業中,,1142964
5913,53,女性,50代,京都府,京都市北区,2,0,False,,パート・バイト,,介護職/ヘルパー (未経験),,就業中,,1157334
5914,22,女性,20代,京都府,京都市伏見区,4,0,False,,"パート・バイト, 正職員",,介護職/ヘルパー,,離職中,,1126710
5915,60,女性,60代,京都府,相楽郡精華町,1,1,False,自動車運転免許,パート・バイト,,介護職/ヘルパー (未経験),,離職中,,1155437
5916,28,女性,20代,京都府,宇治市,1,1,True,看護師,正職員,3ヶ月以上先（2022/07/20時点）,"看護師/准看護師 (1年未満),介護職/ヘルパー (3年未満)",看護学科(専門学校)(2018年3月卒業),就業中,,1084106
5917,25,男性,20代,京都府,京都市伏見区,1,0,False,,正職員,,"看護師/准看護師,介護職/ヘルパー",,在学中,,866478
5918,64,男性,60代,京都府,京都市伏見区,1,1,False,介護職員実務者研修（旧ヘルパー1級/基礎研修）,正職員,,介護職/ヘルパー (8年未満),(高等学校),就業中,,822386
5919,30,女性,30代,京都府,京都市左京区,1,0,False,,パート・バイト,今すぐに（2022/07/20時点）,介護職/ヘルパー (1年未満),人文学部現代社会と人間コース(大学)(2018年3月卒業),離職中,,1118412
5920,60,女性,60代,京都府,京丹後市,2,1,False,介護職員初任者研修（旧ヘルパー2級）,パート・バイト,,"介護職/ヘルパー (1年未満),歯科助手 (未経験)",,離職中,,609757
5921,65,男性,60代,京都府,京都市左京区,1,1,False,自動車運転免許,正職員,,介護職/ヘルパー (未経験),,就業中,,1147767
5922,28,男性,20代,石川県,加賀市,2,1,False,介護福祉士,"正職員, 契約職員",1ヶ月以内（2022/07/20時点）,"介護職/ヘルパー (4年未満),生活支援員 (未経験)",アパレル造形•デザイン科(専門学校),離職中,,1144090
5923,53,男性,50代,京都府,京都市南区,1,0,False,,正職員,,介護職/ヘルパー,,就業中,,1152934
5924,26,男性,20代,滋賀県,大津市,2,2,False,"介護職員初任者研修（旧ヘルパー2級）,自動車運転免許",正職員,,介護職/ヘルパー (未経験),,在学中,,959659
5925,56,男性,50代,京都府,京都市右京区,1,1,False,自動車運転免許,パート・バイト,,介護職/ヘルパー (未経験),,就業中,,1148853
5926,25,女性,20代,愛媛県,松山市,4,3,False,"介護福祉士,介護職員初任者研修（旧ヘルパー2級）,自動車運転免許","パート・バイト, 正職員",,"介護職/ヘルパー (4年未満),整体師 (未経験)",,離職中,,725105
5927,24,男性,20代,京都府,京都市西京区,2,1,False,自動車運転免許,パート・バイト,,介護職/ヘルパー (未経験),,在学中,,1122890
5928,39,男性,30代,大阪府,枚方市,9,2,False,"介護職員実務者研修（旧ヘルパー1級/基礎研修）,介護職員初任者研修（旧ヘルパー2級）",正職員,,"介護職/ヘルパー (3年未満),美容師 (10年以上)",特進1(高等学校)(2004年3月卒業),就業中,,855882
5929,47,男性,40代,京都府,京都市中京区,1,0,False,,正職員,,介護職/ヘルパー,,離職中,,1150790
5930,23,男性,20代,京都府,亀岡市,1,0,False,,パート・バイト,,介護職/ヘルパー,,就業中,,1148986
5931,22,男性,20代,京都府,木津川市,1,0,False,,正職員,,"介護職/ヘルパー,サービス提供責任者,ケアマネジャー,生活相談員",普通科(高等学校)(2017年7月中退),離職中,,1146916
5932,59,女性,50代,京都府,京都市西京区,1,2,False,"介護職員実務者研修（旧ヘルパー1級/基礎研修）,自動車運転免許",正職員,,介護職/ヘルパー (10年未満),,就業中,,1098683
5933,53,女性,50代,京都府,城陽市,1,3,False,"介護福祉士,介護職員初任者研修（旧ヘルパー2級）,自動車運転免許","契約職員, パート・バイト",,介護職/ヘルパー (10年以上),,就業中,,1058084
5934,60,女性,60代,京都府,京都市山科区,1,0,False,,パート・バイト,,介護職/ヘルパー,,就業中,,1147640
5935,58,女性,50代,京都府,長岡京市,1,0,False,,業務委託,,"介護職/ヘルパー,生活支援員",,就業中,,970740
5936,62,男性,60代,京都府,京都市右京区,2,1,False,自動車運転免許,"正職員, 契約職員",,"医療事務/受付,総合職/新卒/その他,介護職/ヘルパー (未経験),児童発達支援管理責任者,児童指導員/指導員,あん摩マッサージ指圧師,生活支援員 (未経験)",,離職中,,1088826
5937,55,男性,50代,京都府,京都市伏見区,1,0,False,,正職員,,介護職/ヘルパー,,就業中,,1147452
5938,46,女性,40代,大阪府,泉南市,23,4,False,"臨床検査技師,介護福祉士,管理栄養士,医療事務資格（民間）","正職員, 契約職員, パート・バイト",,"医師,総合職/新卒/その他,歯科医師,介護職/ヘルパー (1年未満),保育士,理学療法士,美容師,臨床検査技師 (1年未満),医療事務/受付 (1年未満),看護助手 (未経験),医療ソーシャルワーカー (1年未満),歯科助手 (1年未満),調理師/調理スタッフ (未経験),調剤事務 (1年未満),介護事務 (未経験),児童指導員/指導員 (3年未満),児童発達支援管理責任者 (3年未満),放課後児童支援員/学童指導員 (2年未満)",,就業中,,800364
5939,57,女性,50代,京都府,京都市右京区,2,0,False,,正職員,,"介護職/ヘルパー,サービス提供責任者,サービス管理責任者",,就業中,,1043357
5940,59,男性,50代,京都府,京都市伏見区,2,0,False,,正職員,今すぐに（2022/07/20時点）,"介護職/ヘルパー (未経験),介護タクシー/ドライバー (未経験)",,離職中,,1056429
5941,52,女性,50代,京都府,京都市右京区,1,0,False,,パート・バイト,,介護職/ヘルパー (未経験),,離職中,,1116783
5942,53,女性,50代,京都府,京都市南区,3,1,False,介護職員初任者研修（旧ヘルパー2級）,正職員,,"介護職/ヘルパー (1年未満),看護助手",,就業中,,1035864
5943,39,男性,30代,京都府,京都市山科区,5,0,False,,パート・バイト,3ヶ月以内（2022/07/20時点）,介護職/ヘルパー,(2007年3月卒業),就業中,,1048532
