target_municipality,age_group,gender,has_national_license,residence_prefecture,count,avg_age,employment_rate,top_qualifications
栃木県佐野市,60代,男性,False,群馬県,1,64.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;社会福祉主事任用資格
栃木県大田原市,30代,女性,False,神奈川県,1,31.0,1.0,歯科技工士
栃木県大田原市,60代,男性,False,埼玉県,1,68.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）
栃木県宇都宮市,30代,女性,False,東京都,1,32.0,1.0,歯科医師;その他（日本歯科麻酔学会認定医）
栃木県宇都宮市,30代,女性,False,神奈川県,1,31.0,1.0,歯科技工士
栃木県宇都宮市,40代,男性,False,埼玉県,1,40.0,1.0,介護職員初任者研修（旧ヘルパー2級）;社会福祉士 取得予定（1年以内）;社会福祉主事任用資格
栃木県宇都宮市,60代,男性,False,埼玉県,1,68.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）
栃木県宇都宮市,60代,男性,False,群馬県,1,64.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;社会福祉主事任用資格
栃木県宇都宮市,70歳以上,男性,False,神奈川県,1,77.0,0.0,サービス管理責任者研修;相談支援従事者研修
栃木県小山市,20代,女性,False,栃木県,1,26.0,1.0,
栃木県小山市,30代,女性,False,神奈川県,1,31.0,1.0,歯科技工士
栃木県小山市,30代,男性,False,東京都,1,30.0,1.0,自動車運転免許
栃木県小山市,40代,女性,False,愛媛県,1,42.0,0.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;社会福祉士
栃木県小山市,60代,男性,False,埼玉県,1,68.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）
栃木県小山市,70歳以上,男性,False,神奈川県,1,77.0,0.0,サービス管理責任者研修;相談支援従事者研修
栃木県日光市,60代,男性,False,埼玉県,1,68.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）
栃木県日光市,70歳以上,男性,False,神奈川県,1,77.0,0.0,サービス管理責任者研修;相談支援従事者研修
栃木県栃木市,30代,女性,False,神奈川県,1,31.0,1.0,歯科技工士
栃木県栃木市,40代,女性,False,愛知県,1,44.0,1.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
栃木県栃木市,60代,男性,False,山梨県,1,65.0,1.0,医師;介護支援専門員（ケアマネジャー）;介護職員初任者研修（旧ヘルパー2級）
栃木県真岡市,60代,男性,False,山梨県,1,65.0,1.0,医師;介護支援専門員（ケアマネジャー）;介護職員初任者研修（旧ヘルパー2級）
栃木県真岡市,60代,男性,False,群馬県,1,64.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;社会福祉主事任用資格
栃木県矢板市,60代,男性,False,群馬県,1,64.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;社会福祉主事任用資格
栃木県足利市,20代,男性,False,京都府,1,25.0,1.0,歯科技工士
栃木県足利市,30代,女性,False,京都府,1,30.0,1.0,介護福祉士;自動車運転免許
栃木県足利市,40代,男性,False,群馬県,1,48.0,1.0,介護福祉士;社会福祉主事任用資格;自動車運転免許
栃木県足利市,60代,男性,False,山梨県,1,65.0,1.0,医師;介護支援専門員（ケアマネジャー）;介護職員初任者研修（旧ヘルパー2級）
栃木県足利市,60代,男性,False,群馬県,1,64.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;社会福祉主事任用資格
栃木県那須塩原市,30代,女性,False,神奈川県,1,31.0,1.0,歯科技工士
栃木県那須塩原市,50代,女性,True,滋賀県,1,58.0,0.0,看護師;自動車運転免許
栃木県那須烏山市,60代,男性,False,群馬県,1,64.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;社会福祉主事任用資格
栃木県鹿沼市,60代,男性,False,山梨県,1,65.0,1.0,医師;介護支援専門員（ケアマネジャー）;介護職員初任者研修（旧ヘルパー2級）
栃木県鹿沼市,60代,男性,False,群馬県,1,64.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;社会福祉主事任用資格
沖縄県,20代,男性,False,埼玉県,1,22.0,1.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;自動車運転免許
沖縄県,30代,男性,False,東京都,1,37.0,1.0,介護支援専門員（ケアマネジャー）;介護福祉士;自動車運転免許
沖縄県,40代,男性,False,群馬県,1,48.0,1.0,介護福祉士;社会福祉主事任用資格;自動車運転免許
沖縄県,50代,女性,False,京都府,1,58.0,1.0,介護福祉士;介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
沖縄県,50代,男性,False,兵庫県,1,50.0,1.0,介護福祉士;介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
沖縄県,60代,男性,False,京都府,1,64.0,0.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
沖縄県うるま市,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
沖縄県うるま市,30代,女性,False,京都府,1,39.0,1.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
沖縄県うるま市,50代,女性,False,愛媛県,1,59.0,0.0,保育士;自動車運転免許
沖縄県中頭郡北谷町,30代,女性,False,京都府,1,39.0,1.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
沖縄県南城市,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
沖縄県南城市,20代,男性,False,京都府,1,22.0,1.0,
沖縄県南城市,60代,男性,False,京都府,1,64.0,0.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
沖縄県名護市,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
沖縄県名護市,40代,男性,False,群馬県,1,48.0,1.0,介護福祉士;社会福祉主事任用資格;自動車運転免許
沖縄県国頭郡宜野座村,30代,女性,False,京都府,1,39.0,1.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
沖縄県国頭郡本部町,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
沖縄県宜野湾市,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
沖縄県宜野湾市,30代,女性,False,沖縄県,1,38.0,1.0,自動車運転免許;その他（日本空手協会 初段）;その他（介護予防運動トレーナー） 取得予定（1年以内）
沖縄県宜野湾市,50代,女性,True,大阪府,1,53.0,1.0,看護師;准看護師;管理栄養士
沖縄県宮古島市,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
沖縄県島尻郡伊是名村,60代,女性,False,沖縄県,1,63.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;歯科助手資格（民間）
沖縄県沖縄市,20代,女性,False,兵庫県,1,23.0,0.0,
沖縄県沖縄市,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
沖縄県沖縄市,30代,女性,False,京都府,1,39.0,1.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
沖縄県沖縄市,30代,男性,False,東京都,1,30.0,1.0,自動車運転免許
沖縄県沖縄市,60代,男性,False,群馬県,1,64.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;社会福祉主事任用資格
沖縄県浦添市,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
沖縄県石垣市,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
沖縄県石垣市,50代,女性,False,愛媛県,1,59.0,0.0,保育士;自動車運転免許
沖縄県那覇市,20代,女性,False,大阪府,1,29.0,1.0,介護職員初任者研修（旧ヘルパー2級）;あん摩マッサージ指圧師;幼稚園教諭
沖縄県那覇市,30代,女性,False,京都府,1,39.0,1.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
沖縄県那覇市,40代,男性,False,高知県,1,42.0,1.0,介護支援専門員（ケアマネジャー） 取得予定（1年以内）;介護福祉士;社会福祉士 取得予定（1年以内）
沖縄県那覇市,60代,男性,False,京都府,1,64.0,0.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
沖縄県那覇市,60代,男性,False,兵庫県,1,64.0,1.0,臨床検査技師;介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
沖縄県那覇市,60代,男性,False,群馬県,1,64.0,1.0,介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）;社会福祉主事任用資格
滋賀県,30代,男性,False,京都府,4,35.75,1.0,言語聴覚士;調剤事務資格（民間）;自動車運転免許
滋賀県,40代,女性,False,滋賀県,4,44.25,0.75,介護福祉士;自動車運転免許;介護支援専門員（ケアマネジャー）
滋賀県,40代,男性,False,京都府,4,44.5,0.75,介護福祉士;介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
滋賀県,40代,男性,False,大阪府,4,44.5,1.0,介護職員初任者研修（旧ヘルパー2級）;介護職員実務者研修（旧ヘルパー1級/基礎研修）;自動車運転免許
滋賀県,50代,女性,False,滋賀県,4,51.75,0.75,自動車運転免許;介護福祉士;介護職員実務者研修（旧ヘルパー1級/基礎研修）
滋賀県,40代,男性,False,滋賀県,3,42.0,0.6666666666666666,介護職員初任者研修（旧ヘルパー2級）;介護福祉士;自動車運転免許
滋賀県,50代,男性,False,滋賀県,3,53.0,1.0,介護福祉士;介護支援専門員（ケアマネジャー）;介護職員実務者研修（旧ヘルパー1級/基礎研修）
滋賀県,20代,女性,False,京都府,2,24.0,0.5,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
滋賀県,40代,女性,False,京都府,2,47.0,0.0,社会福祉主事任用資格;自動車運転免許;社会福祉士
滋賀県,60代,男性,False,京都府,2,65.5,0.5,介護福祉士;自動車運転免許;サービス管理責任者研修
滋賀県,20代,女性,False,滋賀県,1,27.0,1.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;自動車運転免許
滋賀県,20代,女性,False,福井県,1,25.0,0.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
滋賀県,20代,男性,False,京都府,1,23.0,0.0,介護福祉士
滋賀県,20代,男性,False,新潟県,1,23.0,0.0,介護職員実務者研修（旧ヘルパー1級/基礎研修） 取得予定（1年以内）;介護職員初任者研修（旧ヘルパー2級） 取得予定（1年以内）;自動車運転免許
滋賀県,20代,男性,False,福井県,1,26.0,0.0,その他（第一種自動車免許）
滋賀県,30代,女性,False,京都府,1,30.0,1.0,介護福祉士 取得予定（1年以内）;介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）
滋賀県,30代,女性,False,沖縄県,1,38.0,1.0,自動車運転免許;その他（日本空手協会 初段）;その他（介護予防運動トレーナー） 取得予定（1年以内）
滋賀県,30代,女性,False,滋賀県,1,30.0,0.0,介護福祉士;社会福祉主事任用資格;医療事務資格（民間）
滋賀県,30代,男性,False,兵庫県,1,38.0,1.0,柔道整復師;自動車運転免許
滋賀県,30代,男性,False,滋賀県,1,39.0,1.0,自動車運転免許;その他（障害者職業生活相談員資格認定講習修了）;その他（運行管理者（貨物）資格証 取得）
滋賀県,40代,女性,False,大阪府,1,49.0,1.0,
滋賀県,40代,女性,True,滋賀県,1,41.0,1.0,看護師;准看護師;介護職員初任者研修（旧ヘルパー2級）
滋賀県,40代,男性,False,愛知県,1,49.0,0.0,介護職員実務者研修（旧ヘルパー1級/基礎研修）;介護職員初任者研修（旧ヘルパー2級）;柔道整復師
滋賀県,40代,男性,False,群馬県,1,48.0,1.0,介護福祉士;社会福祉主事任用資格;自動車運転免許
滋賀県,50代,女性,False,京都府,1,52.0,1.0,介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
滋賀県,50代,女性,False,大阪府,1,51.0,1.0,介護福祉士;介護職員初任者研修（旧ヘルパー2級）
滋賀県,50代,女性,False,奈良県,1,52.0,1.0,介護福祉士;保育士;自動車運転免許
滋賀県,50代,女性,False,熊本県,1,50.0,1.0,介護福祉士;自動車運転免許
滋賀県,50代,男性,False,京都府,1,54.0,1.0,介護職員初任者研修（旧ヘルパー2級）;整体師;自動車運転免許
滋賀県,50代,男性,False,大阪府,1,55.0,0.0,介護福祉士;介護職員初任者研修（旧ヘルパー2級）;自動車運転免許
滋賀県,50代,男性,True,大阪府,1,52.0,1.0,准看護師;自動車運転免許;その他（危険物取扱者丙種）
滋賀県,60代,女性,False,兵庫県,1,69.0,0.0,
滋賀県,60代,女性,False,滋賀県,1,66.0,1.0,介護福祉士;自動車運転免許
滋賀県,60代,女性,True,大阪府,1,60.0,1.0,看護師;准看護師;自動車運転免許
滋賀県大津市,50代,女性,False,滋賀県,35,54.34285714285714,0.8,自動車運転免許;介護福祉士;介護職員初任者研修（旧ヘルパー2級）
滋賀県大津市,60代,女性,False,滋賀県,21,63.476190476190474,0.8571428571428571,自動車運転免許;介護職員初任者研修（旧ヘルパー2級）;介護福祉士
