target_municipality,qualification_name,applicant_count,avg_age,employment_rate
長野県北佐久郡軽井沢町,高等学校教諭,1,29.0,1.0
長野県千曲市,介護福祉士,1,64.0,1.0
長野県千曲市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
長野県千曲市,社会福祉主事任用資格,1,64.0,1.0
長野県千曲市,自動車運転免許,1,64.0,1.0
長野県塩尻市,自動車運転免許,1,64.0,0.0
長野県大町市,介護福祉士,1,64.0,1.0
長野県大町市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
長野県大町市,社会福祉主事任用資格,1,64.0,1.0
長野県大町市,自動車運転免許,1,64.0,1.0
長野県小諸市,自動車運転免許,2,59.5,0.5
長野県小諸市,介護職員初任者研修（旧ヘルパー2級）,1,45.0,1.0
長野県小諸市,調理師,1,45.0,1.0
長野県小諸市,医療事務資格（民間）,1,45.0,1.0
長野県小諸市,准看護師,1,74.0,0.0
長野県松本市,自動車運転免許,3,67.33333333333333,0.3333333333333333
長野県松本市,歯科技工士,1,31.0,1.0
長野県松本市,介護福祉士,1,64.0,1.0
長野県松本市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
長野県松本市,社会福祉主事任用資格,1,64.0,1.0
長野県松本市,准看護師,1,74.0,0.0
長野県諏訪市,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
長野県諏訪市,あん摩マッサージ指圧師,1,29.0,1.0
長野県諏訪市,幼稚園教諭,1,29.0,1.0
長野県諏訪市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
長野県諏訪市,小学校教諭,1,29.0,1.0
長野県諏訪市,高等学校教諭,1,29.0,1.0
長野県長野市,自動車運転免許,4,54.75,0.75
長野県長野市,介護福祉士,3,48.333333333333336,1.0
長野県長野市,社会福祉主事任用資格,2,56.0,1.0
長野県長野市,准看護師,2,63.5,0.5
長野県長野市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
長野県長野市,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
長野県長野市,あん摩マッサージ指圧師,1,29.0,1.0
長野県長野市,幼稚園教諭,1,29.0,1.0
長野県長野市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
長野県長野市,小学校教諭,1,29.0,1.0
長野県長野市,高等学校教諭,1,29.0,1.0
長野県長野市,看護師,1,53.0,1.0
長野県長野市,管理栄養士,1,53.0,1.0
長野県飯田市,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
長野県飯田市,あん摩マッサージ指圧師,1,29.0,1.0
長野県飯田市,幼稚園教諭,1,29.0,1.0
長野県飯田市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
長野県飯田市,小学校教諭,1,29.0,1.0
長野県飯田市,高等学校教諭,1,29.0,1.0
青森県,介護職員初任者研修（旧ヘルパー2級）,2,54.0,1.0
青森県,自動車運転免許,2,45.5,1.0
青森県,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,43.0,1.0
青森県,その他（国内旅行業務取扱主任者）,1,43.0,1.0
青森県,その他（強度行動障害支援者養成研修（基礎課程）修了）,1,43.0,1.0
青森県,医師,1,65.0,1.0
青森県,介護支援専門員（ケアマネジャー）,1,65.0,1.0
青森県,主任介護支援専門員,1,65.0,1.0
青森県,その他（救命士）,1,65.0,1.0
青森県,介護福祉士,1,48.0,1.0
青森県,社会福祉主事任用資格,1,48.0,1.0
青森県三沢市,介護福祉士,1,29.0,1.0
青森県上北郡東北町,歯科医師,1,32.0,1.0
青森県上北郡東北町,その他（日本歯科麻酔学会認定医）,1,32.0,1.0
青森県八戸市,医師,1,65.0,1.0
青森県八戸市,介護支援専門員（ケアマネジャー）,1,65.0,1.0
青森県八戸市,介護職員初任者研修（旧ヘルパー2級）,1,65.0,1.0
青森県八戸市,主任介護支援専門員,1,65.0,1.0
青森県八戸市,その他（救命士）,1,65.0,1.0
青森県八戸市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,50.0,0.0
青森県八戸市,自動車運転免許,1,50.0,0.0
青森県八戸市,福祉用具専門相談員,1,50.0,0.0
青森県青森市,医師,1,65.0,1.0
青森県青森市,介護支援専門員（ケアマネジャー）,1,65.0,1.0
青森県青森市,介護職員初任者研修（旧ヘルパー2級）,1,65.0,1.0
青森県青森市,主任介護支援専門員,1,65.0,1.0
青森県青森市,その他（救命士）,1,65.0,1.0
青森県黒石市,医師,1,65.0,1.0
青森県黒石市,介護支援専門員（ケアマネジャー）,1,65.0,1.0
青森県黒石市,介護職員初任者研修（旧ヘルパー2級）,1,65.0,1.0
青森県黒石市,主任介護支援専門員,1,65.0,1.0
青森県黒石市,その他（救命士）,1,65.0,1.0
静岡県,介護職員初任者研修（旧ヘルパー2級）,4,45.75,1.0
静岡県,自動車運転免許,3,39.666666666666664,1.0
静岡県,介護福祉士,2,45.0,0.5
静岡県,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,43.0,1.0
静岡県,その他（国内旅行業務取扱主任者）,1,43.0,1.0
静岡県,その他（強度行動障害支援者養成研修（基礎課程）修了）,1,43.0,1.0
静岡県,医師,1,65.0,1.0
静岡県,介護支援専門員（ケアマネジャー）,1,65.0,1.0
静岡県,主任介護支援専門員,1,65.0,1.0
静岡県,その他（救命士）,1,65.0,1.0
静岡県,社会福祉主事任用資格,1,48.0,1.0
静岡県三島市,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
静岡県三島市,あん摩マッサージ指圧師,1,29.0,1.0
静岡県三島市,幼稚園教諭,1,29.0,1.0
静岡県三島市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県三島市,小学校教諭,1,29.0,1.0
静岡県三島市,高等学校教諭,1,29.0,1.0
静岡県伊東市,介護福祉士,1,64.0,1.0
静岡県伊東市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
静岡県伊東市,社会福祉主事任用資格,1,64.0,1.0
静岡県伊東市,自動車運転免許,1,64.0,1.0
静岡県伊東市,介護職員初任者研修（旧ヘルパー2級）,1,56.0,1.0
静岡県伊豆の国市,介護福祉士,1,64.0,1.0
静岡県伊豆の国市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
静岡県伊豆の国市,社会福祉主事任用資格,1,64.0,1.0
静岡県伊豆の国市,自動車運転免許,1,64.0,1.0
静岡県富士宮市,自動車運転免許,3,61.333333333333336,0.6666666666666666
静岡県富士宮市,介護職員初任者研修（旧ヘルパー2級）,2,41.5,1.0
静岡県富士宮市,介護福祉士,1,64.0,1.0
静岡県富士宮市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
静岡県富士宮市,社会福祉主事任用資格,1,64.0,1.0
静岡県富士宮市,看護師,1,66.0,0.0
静岡県富士宮市,あん摩マッサージ指圧師,1,29.0,1.0
静岡県富士宮市,幼稚園教諭,1,29.0,1.0
静岡県富士宮市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県富士宮市,小学校教諭,1,29.0,1.0
静岡県富士宮市,高等学校教諭,1,29.0,1.0
静岡県富士宮市,整体師,1,54.0,1.0
静岡県富士市,自動車運転免許,3,58.0,0.6666666666666666
静岡県富士市,介護職員初任者研修（旧ヘルパー2級）,3,46.0,1.0
静岡県富士市,介護福祉士,2,54.0,1.0
静岡県富士市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
静岡県富士市,社会福祉主事任用資格,1,64.0,1.0
静岡県富士市,その他（サービス管理責任者初任者研修修了）,1,44.0,1.0
静岡県富士市,看護師,1,66.0,0.0
静岡県富士市,医師,1,65.0,1.0
静岡県富士市,介護支援専門員（ケアマネジャー）,1,65.0,1.0
静岡県富士市,主任介護支援専門員,1,65.0,1.0
静岡県富士市,その他（救命士）,1,65.0,1.0
静岡県富士市,あん摩マッサージ指圧師,1,29.0,1.0
静岡県富士市,幼稚園教諭,1,29.0,1.0
静岡県富士市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県富士市,小学校教諭,1,29.0,1.0
静岡県富士市,高等学校教諭,1,29.0,1.0
静岡県島田市,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
静岡県島田市,あん摩マッサージ指圧師,1,29.0,1.0
静岡県島田市,幼稚園教諭,1,29.0,1.0
静岡県島田市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県島田市,小学校教諭,1,29.0,1.0
静岡県島田市,高等学校教諭,1,29.0,1.0
静岡県御前崎市,歯科技工士,1,25.0,1.0
静岡県御殿場市,介護職員初任者研修（旧ヘルパー2級）,1,68.0,0.0
静岡県御殿場市,自動車運転免許,1,68.0,0.0
静岡県掛川市,自動車運転免許,2,47.5,1.0
静岡県掛川市,介護福祉士,1,64.0,1.0
静岡県掛川市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
静岡県掛川市,社会福祉主事任用資格,1,64.0,1.0
静岡県掛川市,看護師,1,31.0,1.0
静岡県沼津市,歯科医師,1,32.0,1.0
静岡県沼津市,その他（日本歯科麻酔学会認定医）,1,32.0,1.0
静岡県沼津市,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
静岡県沼津市,あん摩マッサージ指圧師,1,29.0,1.0
静岡県沼津市,幼稚園教諭,1,29.0,1.0
静岡県沼津市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県沼津市,小学校教諭,1,29.0,1.0
静岡県沼津市,高等学校教諭,1,29.0,1.0
静岡県浜松市中区,自動車運転免許,2,65.0,0.5
静岡県浜松市中区,介護福祉士,1,64.0,1.0
静岡県浜松市中区,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
静岡県浜松市中区,社会福祉主事任用資格,1,64.0,1.0
静岡県浜松市中区,看護師,1,66.0,0.0
静岡県浜松市中区,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
静岡県浜松市中区,あん摩マッサージ指圧師,1,29.0,1.0
静岡県浜松市中区,幼稚園教諭,1,29.0,1.0
静岡県浜松市中区,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県浜松市中区,小学校教諭,1,29.0,1.0
静岡県浜松市中区,高等学校教諭,1,29.0,1.0
静岡県浜松市中央区,看護師,1,66.0,0.0
静岡県浜松市中央区,自動車運転免許,1,66.0,0.0
静岡県浜松市北区,看護師,1,66.0,0.0
静岡県浜松市北区,自動車運転免許,1,66.0,0.0
静岡県浜松市東区,看護師,1,66.0,0.0
静岡県浜松市東区,自動車運転免許,1,66.0,0.0
静岡県浜松市東区,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
静岡県浜松市東区,あん摩マッサージ指圧師,1,29.0,1.0
静岡県浜松市東区,幼稚園教諭,1,29.0,1.0
静岡県浜松市東区,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県浜松市東区,小学校教諭,1,29.0,1.0
静岡県浜松市東区,高等学校教諭,1,29.0,1.0
静岡県浜松市浜北区,自動車運転免許,1,46.0,0.0
静岡県浜松市浜名区,看護師,1,66.0,0.0
静岡県浜松市浜名区,自動車運転免許,1,66.0,0.0
静岡県浜松市浜名区,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
静岡県浜松市浜名区,あん摩マッサージ指圧師,1,29.0,1.0
静岡県浜松市浜名区,幼稚園教諭,1,29.0,1.0
静岡県浜松市浜名区,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県浜松市浜名区,小学校教諭,1,29.0,1.0
静岡県浜松市浜名区,高等学校教諭,1,29.0,1.0
静岡県浜松市西区,看護師,1,66.0,0.0
静岡県浜松市西区,自動車運転免許,1,66.0,0.0
静岡県浜松市西区,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
静岡県浜松市西区,あん摩マッサージ指圧師,1,29.0,1.0
静岡県浜松市西区,幼稚園教諭,1,29.0,1.0
静岡県浜松市西区,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県浜松市西区,小学校教諭,1,29.0,1.0
静岡県浜松市西区,高等学校教諭,1,29.0,1.0
静岡県湖西市,看護師,1,66.0,0.0
静岡県湖西市,自動車運転免許,1,66.0,0.0
静岡県焼津市,介護福祉士,1,64.0,1.0
静岡県焼津市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
静岡県焼津市,社会福祉主事任用資格,1,64.0,1.0
静岡県焼津市,自動車運転免許,1,64.0,1.0
静岡県熱海市,介護支援専門員（ケアマネジャー）,1,52.0,0.0
静岡県熱海市,介護職員初任者研修（旧ヘルパー2級）,1,52.0,0.0
静岡県熱海市,社会福祉主事任用資格,1,52.0,0.0
静岡県熱海市,調理師,1,52.0,0.0
静岡県熱海市,自動車運転免許,1,52.0,0.0
静岡県熱海市,福祉用具専門相談員,1,52.0,0.0
静岡県熱海市,介護事務資格（民間）,1,52.0,0.0
静岡県熱海市,その他（甲種防火管理者）,1,52.0,0.0
静岡県熱海市,その他（大型自動車二種免許）,1,52.0,0.0
静岡県熱海市,その他（認知症実務者研修（計画作成用））,1,52.0,0.0
静岡県熱海市,その他（消防設備士）,1,52.0,0.0
静岡県田方郡函南町,介護福祉士,1,64.0,1.0
静岡県田方郡函南町,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
静岡県田方郡函南町,社会福祉主事任用資格,1,64.0,1.0
静岡県田方郡函南町,自動車運転免許,1,64.0,1.0
静岡県磐田市,自動車運転免許,2,65.0,0.5
静岡県磐田市,介護福祉士,1,64.0,1.0
静岡県磐田市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
静岡県磐田市,社会福祉主事任用資格,1,64.0,1.0
静岡県磐田市,看護師,1,66.0,0.0
静岡県磐田市,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
静岡県磐田市,あん摩マッサージ指圧師,1,29.0,1.0
静岡県磐田市,幼稚園教諭,1,29.0,1.0
静岡県磐田市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県磐田市,小学校教諭,1,29.0,1.0
静岡県磐田市,高等学校教諭,1,29.0,1.0
静岡県藤枝市,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
静岡県藤枝市,あん摩マッサージ指圧師,1,29.0,1.0
静岡県藤枝市,幼稚園教諭,1,29.0,1.0
静岡県藤枝市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県藤枝市,小学校教諭,1,29.0,1.0
静岡県藤枝市,高等学校教諭,1,29.0,1.0
静岡県袋井市,介護福祉士,1,64.0,1.0
静岡県袋井市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
静岡県袋井市,社会福祉主事任用資格,1,64.0,1.0
静岡県袋井市,自動車運転免許,1,64.0,1.0
静岡県裾野市,自動車運転免許,2,54.0,1.0
静岡県裾野市,介護福祉士,1,64.0,1.0
静岡県裾野市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
静岡県裾野市,社会福祉主事任用資格,1,64.0,1.0
静岡県裾野市,介護職員初任者研修（旧ヘルパー2級）,1,44.0,1.0
静岡県賀茂郡南伊豆町,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
静岡県賀茂郡南伊豆町,あん摩マッサージ指圧師,1,29.0,1.0
静岡県賀茂郡南伊豆町,幼稚園教諭,1,29.0,1.0
静岡県賀茂郡南伊豆町,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県賀茂郡南伊豆町,小学校教諭,1,29.0,1.0
静岡県賀茂郡南伊豆町,高等学校教諭,1,29.0,1.0
静岡県賀茂郡東伊豆町,臨床検査技師,1,64.0,1.0
静岡県賀茂郡東伊豆町,介護職員初任者研修（旧ヘルパー2級）,1,64.0,1.0
静岡県賀茂郡東伊豆町,自動車運転免許,1,64.0,1.0
静岡県賀茂郡西伊豆町,介護職員初任者研修（旧ヘルパー2級）,1,29.0,1.0
静岡県賀茂郡西伊豆町,あん摩マッサージ指圧師,1,29.0,1.0
静岡県賀茂郡西伊豆町,幼稚園教諭,1,29.0,1.0
静岡県賀茂郡西伊豆町,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県賀茂郡西伊豆町,小学校教諭,1,29.0,1.0
静岡県賀茂郡西伊豆町,高等学校教諭,1,29.0,1.0
静岡県静岡市清水区,介護職員初任者研修（旧ヘルパー2級）,3,49.333333333333336,1.0
静岡県静岡市清水区,医師,1,65.0,1.0
静岡県静岡市清水区,介護支援専門員（ケアマネジャー）,1,65.0,1.0
静岡県静岡市清水区,主任介護支援専門員,1,65.0,1.0
静岡県静岡市清水区,その他（救命士）,1,65.0,1.0
静岡県静岡市清水区,あん摩マッサージ指圧師,1,29.0,1.0
静岡県静岡市清水区,幼稚園教諭,1,29.0,1.0
静岡県静岡市清水区,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
静岡県静岡市清水区,小学校教諭,1,29.0,1.0
静岡県静岡市清水区,高等学校教諭,1,29.0,1.0
静岡県静岡市清水区,整体師,1,54.0,1.0
静岡県静岡市清水区,自動車運転免許,1,54.0,1.0
静岡県静岡市葵区,自動車運転免許,2,65.0,0.5
静岡県静岡市葵区,介護職員初任者研修（旧ヘルパー2級）,2,47.0,1.0
静岡県静岡市葵区,歯科医師,1,32.0,1.0
静岡県静岡市葵区,その他（日本歯科麻酔学会認定医）,1,32.0,1.0
静岡県静岡市葵区,介護福祉士,1,64.0,1.0
静岡県静岡市葵区,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
静岡県静岡市葵区,社会福祉主事任用資格,1,64.0,1.0
静岡県静岡市葵区,看護師,1,66.0,0.0
