id,age,gender,age_group,generation,residence_raw,residence_pref,residence_muni,residence_region,qualification_count
6217,45,F,40-44,Middle,4,,,,0
6218,42,F,40-44,Middle,5,,,,0
6219,33,M,30-34,Young,6,,,,0
6220,53,F,50-54,Senior,7,,,,0
6221,25,M,20-24,Young,8,,,,0
6222,52,F,50-54,Senior,9,,,,0
6223,47,F,45-49,Middle,10,,,,0
6224,34,M,30-34,Young,11,,,,0
6225,57,F,55-59,Senior,12,,,,0
6226,59,F,55-59,Senior,13,,,,0
6227,48,F,45-49,Middle,14,,,,0
6228,58,F,55-59,Senior,15,,,,0
6229,51,F,50-54,Senior,16,,,,0
6230,24,M,20-24,Young,17,,,,0
6231,59,M,55-59,Senior,18,,,,0
6232,61,F,60-64,Senior,19,,,,0
6233,50,F,45-49,Middle,20,,,,0
6234,40,F,35-39,Middle,21,,,,0
6235,23,F,20-24,Young,22,,,,0
6236,24,F,20-24,Young,23,,,,0
6237,72,M,70+,Elderly,24,,,,0
6238,67,F,65-69,Elderly,25,,,,0
6239,61,F,60-64,Senior,26,,,,0
6240,51,F,50-54,Senior,27,,,,0
6241,50,F,45-49,Middle,28,,,,0
6242,73,F,70+,Elderly,29,,,,0
6243,43,M,40-44,Middle,30,,,,0
6244,50,F,45-49,Middle,1,,,,0
6245,25,F,20-24,Young,2,,,,0
6246,28,F,25-29,Young,3,,,,0
6247,41,M,40-44,Middle,4,,,,0
6248,43,M,40-44,Middle,5,,,,0
6249,54,F,50-54,Senior,6,,,,0
6250,55,F,50-54,Senior,7,,,,0
6251,31,F,30-34,Young,8,,,,0
6252,59,F,55-59,Senior,9,,,,0
6253,24,F,20-24,Young,10,,,,0
6254,61,F,60-64,Senior,11,,,,0
6255,39,M,35-39,Middle,12,,,,0
6256,55,F,50-54,Senior,13,,,,0
6257,36,F,35-39,Middle,14,,,,0
6258,35,M,30-34,Young,15,,,,0
6259,35,F,30-34,Young,16,,,,0
6260,62,M,60-64,Senior,17,,,,0
6261,40,F,35-39,Middle,18,,,,0
6262,60,F,55-59,Senior,19,,,,0
6263,40,F,35-39,Middle,20,,,,0
6264,32,F,30-34,Young,21,,,,0
6265,64,F,60-64,Senior,22,,,,0
6266,41,M,40-44,Middle,23,,,,0
6267,57,F,55-59,Senior,24,,,,0
6268,63,F,60-64,Senior,25,,,,0
6269,52,F,50-54,Senior,26,,,,0
6270,31,F,30-34,Young,27,,,,0
6271,31,M,30-34,Young,28,,,,0
6272,53,F,50-54,Senior,29,,,,0
6273,29,F,25-29,Young,30,,,,0
6274,30,F,25-29,Young,1,,,,0
6275,70,F,65-69,Elderly,2,,,,0
6276,51,F,50-54,Senior,3,,,,0
6277,65,F,60-64,Senior,4,,,,0
6278,54,M,50-54,Senior,5,,,,0
6279,25,M,20-24,Young,6,,,,0
6280,55,F,50-54,Senior,7,,,,0
6281,50,F,45-49,Middle,8,,,,0
6282,52,F,50-54,Senior,9,,,,0
6283,72,F,70+,Elderly,10,,,,0
6284,35,M,30-34,Young,11,,,,0
6285,38,F,35-39,Middle,12,,,,0
6286,39,F,35-39,Middle,13,,,,0
6287,63,F,60-64,Senior,14,,,,0
6288,26,F,25-29,Young,15,,,,0
6289,53,F,50-54,Senior,16,,,,0
6290,25,M,20-24,Young,17,,,,0
6291,56,F,55-59,Senior,18,,,,0
6292,62,F,60-64,Senior,19,,,,0
6293,53,F,50-54,Senior,20,,,,0
6294,58,F,55-59,Senior,21,,,,0
6295,57,F,55-59,Senior,22,,,,0
6296,33,F,30-34,Young,23,,,,0
6297,41,F,40-44,Middle,24,,,,0
6298,40,F,35-39,Middle,25,,,,0
6299,53,F,50-54,Senior,26,,,,0
6300,65,M,60-64,Senior,27,,,,0
6301,57,F,55-59,Senior,28,,,,0
6302,60,F,55-59,Senior,29,,,,0
6303,27,M,25-29,Young,30,,,,0
6304,64,F,60-64,Senior,1,,,,0
6305,28,M,25-29,Young,2,,,,0
6306,57,F,55-59,Senior,3,,,,0
6307,54,F,50-54,Senior,4,,,,0
6308,45,M,40-44,Middle,5,,,,0
6309,51,F,50-54,Senior,6,,,,0
6310,23,M,20-24,Young,7,,,,0
6311,48,F,45-49,Middle,8,,,,0
6312,30,M,25-29,Young,9,,,,0
6313,68,M,65-69,Elderly,10,,,,0
6314,72,F,70+,Elderly,11,,,,0
6315,30,F,25-29,Young,12,,,,0
6316,67,F,65-69,Elderly,13,,,,0
6317,22,F,20-24,Young,14,,,,0
6318,42,F,40-44,Middle,15,,,,0
6319,52,M,50-54,Senior,16,,,,0
6320,39,F,35-39,Middle,17,,,,0
6321,76,M,70+,Elderly,18,,,,0
6322,38,M,35-39,Middle,19,,,,0
6323,29,F,25-29,Young,20,,,,0
6324,53,F,50-54,Senior,21,,,,0
6325,50,F,45-49,Middle,22,,,,0
6326,40,F,35-39,Middle,23,,,,0
6327,29,M,25-29,Young,24,,,,0
6328,56,F,55-59,Senior,25,,,,0
6329,46,F,45-49,Middle,26,,,,0
6330,54,F,50-54,Senior,27,,,,0
6331,59,F,55-59,Senior,28,,,,0
6332,51,F,50-54,Senior,29,,,,0
6333,23,M,20-24,Young,30,,,,0
6334,27,F,25-29,Young,1,,,,0
6335,35,F,30-34,Young,2,,,,0
6336,30,F,25-29,Young,3,,,,0
6337,39,F,35-39,Middle,4,,,,0
6338,46,F,45-49,Middle,5,,,,0
6339,45,F,40-44,Middle,6,,,,0
6340,40,F,35-39,Middle,7,,,,0
6341,39,M,35-39,Middle,8,,,,0
6342,37,F,35-39,Middle,9,,,,0
6343,36,M,35-39,Middle,10,,,,0
6344,43,F,40-44,Middle,11,,,,0
6345,38,F,35-39,Middle,12,,,,0
6346,29,F,25-29,Young,13,,,,0
6347,50,F,45-49,Middle,14,,,,0
6348,33,M,30-34,Young,15,,,,0
6349,53,M,50-54,Senior,16,,,,0
6350,59,F,55-59,Senior,17,,,,0
6351,47,M,45-49,Middle,18,,,,0
6352,40,F,35-39,Middle,19,,,,0
6353,49,F,45-49,Middle,20,,,,0
6354,49,F,45-49,Middle,21,,,,0
6355,68,F,65-69,Elderly,22,,,,0
6356,64,F,60-64,Senior,23,,,,0
6357,28,M,25-29,Young,24,,,,0
6358,45,F,40-44,Middle,25,,,,0
6359,38,F,35-39,Middle,26,,,,0
6360,53,F,50-54,Senior,27,,,,0
6361,59,F,55-59,Senior,28,,,,0
6362,48,F,45-49,Middle,29,,,,0
6363,30,M,25-29,Young,30,,,,0
6364,21,F,20-24,Young,1,,,,0
6365,54,M,50-54,Senior,2,,,,0
6366,62,F,60-64,Senior,3,,,,0
6367,36,F,35-39,Middle,4,,,,0
6368,66,F,65-69,Elderly,5,,,,0
6369,65,F,60-64,Senior,6,,,,0
6370,50,F,45-49,Middle,7,,,,0
6371,75,F,70+,Elderly,8,,,,0
6372,29,M,25-29,Young,9,,,,0
6373,37,F,35-39,Middle,10,,,,0
6374,56,F,55-59,Senior,11,,,,0
6375,68,F,65-69,Elderly,12,,,,0
6376,26,F,25-29,Young,13,,,,0
6377,41,M,40-44,Middle,14,,,,0
6378,23,F,20-24,Young,15,,,,0
6379,40,F,35-39,Middle,16,,,,0
6380,53,F,50-54,Senior,17,,,,0
6381,23,M,20-24,Young,18,,,,0
6382,35,M,30-34,Young,19,,,,0
6383,60,F,55-59,Senior,20,,,,0
6384,53,F,50-54,Senior,21,,,,0
6385,39,M,35-39,Middle,22,,,,0
6386,70,M,65-69,Elderly,23,,,,0
6387,54,F,50-54,Senior,24,,,,0
6388,53,F,50-54,Senior,25,,,,0
6389,23,F,20-24,Young,26,,,,0
6390,59,F,55-59,Senior,27,,,,0
6391,64,F,60-64,Senior,28,,,,0
6392,56,M,55-59,Senior,29,,,,0
6393,48,F,45-49,Middle,30,,,,0
6394,46,F,45-49,Middle,1,,,,0
6395,41,F,40-44,Middle,2,,,,0
6396,25,M,20-24,Young,3,,,,0
6397,50,M,45-49,Middle,4,,,,0
6398,66,F,65-69,Elderly,5,,,,0
6399,56,F,55-59,Senior,6,,,,0
6400,50,M,45-49,Middle,7,,,,0
6401,46,M,45-49,Middle,8,,,,0
6402,60,F,55-59,Senior,9,,,,0
6403,61,F,60-64,Senior,10,,,,0
6404,70,M,65-69,Elderly,11,,,,0
6405,50,F,45-49,Middle,12,,,,0
6406,24,M,20-24,Young,13,,,,0
6407,41,F,40-44,Middle,14,,,,0
6408,24,F,20-24,Young,15,,,,0
6409,51,F,50-54,Senior,16,,,,0
6410,48,M,45-49,Middle,17,,,,0
6411,46,F,45-49,Middle,18,,,,0
6412,51,F,50-54,Senior,19,,,,0
6413,53,M,50-54,Senior,20,,,,0
6414,63,F,60-64,Senior,21,,,,0
6415,58,F,55-59,Senior,22,,,,0
6416,39,F,35-39,Middle,23,,,,0
6417,59,F,55-59,Senior,24,,,,0
6418,25,M,20-24,Young,25,,,,0
6419,71,F,70+,Elderly,26,,,,0
6420,22,M,20-24,Young,27,,,,0
6421,43,M,40-44,Middle,28,,,,0
6422,49,F,45-49,Middle,29,,,,0
6423,29,M,25-29,Young,30,,,,0
6424,45,F,40-44,Middle,1,,,,0
6425,38,F,35-39,Middle,2,,,,0
6426,40,F,35-39,Middle,3,,,,0
6427,37,F,35-39,Middle,4,,,,0
6428,47,F,45-49,Middle,5,,,,0
6429,51,F,50-54,Senior,6,,,,0
6430,39,M,35-39,Middle,7,,,,0
6431,73,F,70+,Elderly,8,,,,0
6432,60,F,55-59,Senior,9,,,,0
6433,32,F,30-34,Young,10,,,,0
6434,79,F,70+,Elderly,11,,,,0
6435,58,M,55-59,Senior,12,,,,0
6436,25,F,20-24,Young,13,,,,0
6437,71,M,70+,Elderly,14,,,,0
6438,24,M,20-24,Young,15,,,,0
6439,31,M,30-34,Young,16,,,,0
6440,68,F,65-69,Elderly,17,,,,0
6441,62,F,60-64,Senior,18,,,,0
6442,41,F,40-44,Middle,19,,,,0
6443,55,F,50-54,Senior,20,,,,0
6444,57,F,55-59,Senior,21,,,,0
6445,26,F,25-29,Young,22,,,,0
6446,50,M,45-49,Middle,23,,,,0
6447,30,F,25-29,Young,24,,,,0
6448,42,M,40-44,Middle,25,,,,0
6449,75,F,70+,Elderly,26,,,,0
6450,27,M,25-29,Young,27,,,,0
6451,56,M,55-59,Senior,28,,,,0
6452,30,M,25-29,Young,29,,,,0
6453,52,F,50-54,Senior,30,,,,0
6454,33,F,30-34,Young,1,,,,0
6455,68,F,65-69,Elderly,2,,,,0
6456,62,F,60-64,Senior,3,,,,0
6457,43,M,40-44,Middle,4,,,,0
6458,25,M,20-24,Young,5,,,,0
6459,37,F,35-39,Middle,6,,,,0
6460,54,M,50-54,Senior,7,,,,0
6461,36,F,35-39,Middle,8,,,,0
6462,54,F,50-54,Senior,9,,,,0
6463,23,F,20-24,Young,10,,,,0
6464,42,F,40-44,Middle,11,,,,0
6465,61,F,60-64,Senior,12,,,,0
6466,57,M,55-59,Senior,13,,,,0
6467,54,M,50-54,Senior,14,,,,0
6468,47,F,45-49,Middle,15,,,,0
6469,53,M,50-54,Senior,16,,,,0
6470,52,M,50-54,Senior,17,,,,0
6471,70,M,65-69,Elderly,18,,,,0
6472,46,F,45-49,Middle,19,,,,0
6473,36,F,35-39,Middle,20,,,,0
6474,45,M,40-44,Middle,21,,,,0
6475,34,M,30-34,Young,22,,,,0
6476,40,M,35-39,Middle,23,,,,0
6477,49,M,45-49,Middle,24,,,,0
6478,71,M,70+,Elderly,25,,,,0
6479,54,F,50-54,Senior,26,,,,0
6480,29,M,25-29,Young,27,,,,0
6481,52,M,50-54,Senior,28,,,,0
6482,47,F,45-49,Middle,29,,,,0
6483,31,F,30-34,Young,30,,,,0
6484,63,F,60-64,Senior,1,,,,0
6485,44,F,40-44,Middle,2,,,,0
6486,62,F,60-64,Senior,3,,,,0
6487,55,F,50-54,Senior,4,,,,0
6488,50,F,45-49,Middle,5,,,,0
6489,46,F,45-49,Middle,6,,,,0
6490,56,F,55-59,Senior,7,,,,0
6491,30,F,25-29,Young,8,,,,0
6492,73,F,70+,Elderly,9,,,,0
6493,65,M,60-64,Senior,10,,,,0
6494,41,M,40-44,Middle,11,,,,0
6495,57,F,55-59,Senior,12,,,,0
6496,70,M,65-69,Elderly,13,,,,0
6497,45,F,40-44,Middle,14,,,,0
6498,55,F,50-54,Senior,15,,,,0
6499,31,F,30-34,Young,16,,,,0
6500,64,M,60-64,Senior,17,,,,0
6501,25,M,20-24,Young,18,,,,0
6502,32,F,30-34,Young,19,,,,0
6503,40,F,35-39,Middle,20,,,,0
6504,47,F,45-49,Middle,21,,,,0
6505,76,F,70+,Elderly,22,,,,0
6506,26,F,25-29,Young,23,,,,0
6507,65,M,60-64,Senior,24,,,,0
6508,34,F,30-34,Young,25,,,,0
6509,33,M,30-34,Young,26,,,,0
6510,52,M,50-54,Senior,27,,,,0
6511,50,F,45-49,Middle,28,,,,0
6512,33,M,30-34,Young,29,,,,0
6513,48,F,45-49,Middle,30,,,,0
6514,62,F,60-64,Senior,1,,,,0
6515,58,F,55-59,Senior,2,,,,0
6516,26,M,25-29,Young,3,,,,0
6517,29,F,25-29,Young,4,,,,0
6518,46,F,45-49,Middle,5,,,,0
6519,67,M,65-69,Elderly,6,,,,0
6520,59,F,55-59,Senior,7,,,,0
6521,26,M,25-29,Young,8,,,,0
6522,64,F,60-64,Senior,9,,,,0
6523,26,F,25-29,Young,10,,,,0
6524,65,F,60-64,Senior,11,,,,0
6525,25,M,20-24,Young,12,,,,0
6526,57,F,55-59,Senior,13,,,,0
6527,54,F,50-54,Senior,14,,,,0
6528,45,M,40-44,Middle,15,,,,0
6529,69,F,65-69,Elderly,16,,,,0
6530,33,F,30-34,Young,17,,,,0
6531,27,M,25-29,Young,18,,,,0
6532,22,F,20-24,Young,19,,,,0
6533,31,F,30-34,Young,20,,,,0
6534,54,M,50-54,Senior,21,,,,0
6535,34,M,30-34,Young,22,,,,0
6536,23,F,20-24,Young,23,,,,0
6537,55,F,50-54,Senior,24,,,,0
6538,67,F,65-69,Elderly,25,,,,0
6539,33,F,30-34,Young,26,,,,0
6540,28,F,25-29,Young,27,,,,0
6541,41,M,40-44,Middle,28,,,,0
6542,44,F,40-44,Middle,29,,,,0
6543,38,M,35-39,Middle,30,,,,0
6544,27,F,25-29,Young,1,,,,0
6545,52,F,50-54,Senior,2,,,,0
6546,65,M,60-64,Senior,3,,,,0
6547,52,F,50-54,Senior,4,,,,0
6548,57,F,55-59,Senior,5,,,,0
6549,47,F,45-49,Middle,6,,,,0
6550,63,M,60-64,Senior,7,,,,0
6551,57,F,55-59,Senior,8,,,,0
6552,49,F,45-49,Middle,9,,,,0
6553,70,F,65-69,Elderly,10,,,,0
6554,24,F,20-24,Young,11,,,,0
6555,52,F,50-54,Senior,12,,,,0
6556,45,F,40-44,Middle,13,,,,0
6557,64,M,60-64,Senior,14,,,,0
6558,71,F,70+,Elderly,15,,,,0
6559,54,F,50-54,Senior,16,,,,0
6560,49,F,45-49,Middle,17,,,,0
6561,56,F,55-59,Senior,18,,,,0
6562,41,F,40-44,Middle,19,,,,0
6563,51,F,50-54,Senior,20,,,,0
6564,40,F,35-39,Middle,21,,,,0
6565,40,M,35-39,Middle,22,,,,0
6566,27,F,25-29,Young,23,,,,0
6567,26,F,25-29,Young,24,,,,0
6568,55,F,50-54,Senior,25,,,,0
6569,58,F,55-59,Senior,26,,,,0
6570,22,F,20-24,Young,27,,,,0
6571,40,F,35-39,Middle,28,,,,0
6572,53,F,50-54,Senior,29,,,,0
6573,55,F,50-54,Senior,30,,,,0
6574,21,F,20-24,Young,1,,,,0
6575,40,M,35-39,Middle,2,,,,0
6576,26,M,25-29,Young,3,,,,0
6577,55,M,50-54,Senior,4,,,,0
6578,69,F,65-69,Elderly,5,,,,0
6579,66,F,65-69,Elderly,6,,,,0
6580,50,F,45-49,Middle,7,,,,0
6581,57,F,55-59,Senior,8,,,,0
6582,51,M,50-54,Senior,9,,,,0
6583,53,M,50-54,Senior,10,,,,0
6584,51,F,50-54,Senior,11,,,,0
6585,62,F,60-64,Senior,12,,,,0
6586,64,F,60-64,Senior,13,,,,0
6587,53,F,50-54,Senior,14,,,,0
6588,53,F,50-54,Senior,15,,,,0
6589,67,F,65-69,Elderly,16,,,,0
6590,27,F,25-29,Young,17,,,,0
6591,37,F,35-39,Middle,18,,,,0
6592,63,F,60-64,Senior,19,,,,0
6593,53,M,50-54,Senior,20,,,,0
6594,64,F,60-64,Senior,21,,,,0
6595,74,M,70+,Elderly,22,,,,0
6596,71,F,70+,Elderly,23,,,,0
6597,53,F,50-54,Senior,24,,,,0
6598,25,F,20-24,Young,25,,,,0
6599,28,F,25-29,Young,26,,,,0
6600,61,F,60-64,Senior,27,,,,0
6601,57,F,55-59,Senior,28,,,,0
6602,64,M,60-64,Senior,29,,,,0
6603,53,F,50-54,Senior,30,,,,0
6604,60,M,55-59,Senior,1,,,,0
6605,63,F,60-64,Senior,2,,,,0
6606,31,F,30-34,Young,3,,,,0
6607,22,F,20-24,Young,4,,,,0
6608,45,M,40-44,Middle,5,,,,0
6609,49,M,45-49,Middle,6,,,,0
6610,60,F,55-59,Senior,7,,,,0
6611,25,F,20-24,Young,8,,,,0
6612,53,F,50-54,Senior,9,,,,0
6613,63,F,60-64,Senior,10,,,,0
6614,36,F,35-39,Middle,11,,,,0
6615,55,F,50-54,Senior,12,,,,0
6616,26,F,25-29,Young,13,,,,0
6617,57,F,55-59,Senior,14,,,,0
6618,25,M,20-24,Young,15,,,,0
6619,48,F,45-49,Middle,16,,,,0
6620,62,M,60-64,Senior,17,,,,0
6621,27,M,25-29,Young,18,,,,0
6622,60,F,55-59,Senior,19,,,,0
6623,26,F,25-29,Young,20,,,,0
6624,23,F,20-24,Young,21,,,,0
6625,61,F,60-64,Senior,22,,,,0
6626,28,M,25-29,Young,23,,,,0
6627,71,F,70+,Elderly,24,,,,0
6628,37,F,35-39,Middle,25,,,,0
6629,67,M,65-69,Elderly,26,,,,0
6630,42,F,40-44,Middle,27,,,,0
6631,33,F,30-34,Young,28,,,,0
6632,41,M,40-44,Middle,29,,,,0
6633,55,F,50-54,Senior,30,,,,0
6634,72,M,70+,Elderly,1,,,,0
6635,76,F,70+,Elderly,2,,,,0
6636,27,F,25-29,Young,3,,,,0
6637,42,M,40-44,Middle,4,,,,0
6638,62,F,60-64,Senior,5,,,,0
6639,26,M,25-29,Young,6,,,,0
6640,24,M,20-24,Young,7,,,,0
6641,50,F,45-49,Middle,8,,,,0
6642,29,F,25-29,Young,9,,,,0
6643,52,F,50-54,Senior,10,,,,0
6644,53,F,50-54,Senior,11,,,,0
6645,40,F,35-39,Middle,12,,,,0
6646,36,F,35-39,Middle,13,,,,0
6647,50,F,45-49,Middle,14,,,,0
6648,44,F,40-44,Middle,15,,,,0
6649,45,F,40-44,Middle,16,,,,0
6650,44,F,40-44,Middle,17,,,,0
6651,27,M,25-29,Young,18,,,,0
6652,31,F,30-34,Young,19,,,,0
6653,53,M,50-54,Senior,20,,,,0
6654,65,F,60-64,Senior,21,,,,0
6655,35,M,30-34,Young,22,,,,0
6656,66,F,65-69,Elderly,23,,,,0
6657,58,F,55-59,Senior,24,,,,0
6658,27,M,25-29,Young,25,,,,0
6659,76,M,70+,Elderly,26,,,,0
6660,46,F,45-49,Middle,27,,,,0
6661,49,F,45-49,Middle,28,,,,0
6662,47,F,45-49,Middle,29,,,,0
6663,73,F,70+,Elderly,30,,,,0
6664,24,M,20-24,Young,1,,,,0
6665,29,F,25-29,Young,2,,,,0
6666,60,F,55-59,Senior,3,,,,0
6667,38,F,35-39,Middle,4,,,,0
6668,41,F,40-44,Middle,5,,,,0
6669,39,M,35-39,Middle,6,,,,0
6670,49,F,45-49,Middle,7,,,,0
6671,82,M,70+,Elderly,8,,,,0
6672,61,F,60-64,Senior,9,,,,0
6673,39,F,35-39,Middle,10,,,,0
6674,31,F,30-34,Young,11,,,,0
6675,35,F,30-34,Young,12,,,,0
6676,71,F,70+,Elderly,13,,,,0
6677,41,F,40-44,Middle,14,,,,0
6678,33,F,30-34,Young,15,,,,0
6679,25,M,20-24,Young,16,,,,0
6680,26,F,25-29,Young,17,,,,0
6681,54,F,50-54,Senior,18,,,,0
6682,64,F,60-64,Senior,19,,,,0
6683,42,M,40-44,Middle,20,,,,0
6684,33,M,30-34,Young,21,,,,0
6685,52,F,50-54,Senior,22,,,,0
6686,62,F,60-64,Senior,23,,,,0
6687,39,M,35-39,Middle,24,,,,0
6688,75,M,70+,Elderly,25,,,,0
6689,69,F,65-69,Elderly,26,,,,0
6690,67,F,65-69,Elderly,27,,,,0
6691,28,F,25-29,Young,28,,,,0
6692,26,F,25-29,Young,29,,,,0
6693,60,F,55-59,Senior,30,,,,0
6694,27,F,25-29,Young,1,,,,0
6695,43,F,40-44,Middle,2,,,,0
6696,34,M,30-34,Young,3,,,,0
6697,57,M,55-59,Senior,4,,,,0
6698,54,F,50-54,Senior,5,,,,0
6699,34,F,30-34,Young,6,,,,0
6700,30,F,25-29,Young,7,,,,0
6701,66,M,65-69,Elderly,8,,,,0
6702,54,F,50-54,Senior,9,,,,0
6703,44,F,40-44,Middle,10,,,,0
6704,67,F,65-69,Elderly,11,,,,0
6705,65,F,60-64,Senior,12,,,,0
6706,44,F,40-44,Middle,13,,,,0
6707,38,M,35-39,Middle,14,,,,0
6708,43,F,40-44,Middle,15,,,,0
6709,47,F,45-49,Middle,16,,,,0
6710,70,F,65-69,Elderly,17,,,,0
6711,29,F,25-29,Young,18,,,,0
6712,65,F,60-64,Senior,19,,,,0
6713,30,M,25-29,Young,20,,,,0
6714,45,M,40-44,Middle,21,,,,0
6715,29,F,25-29,Young,22,,,,0
6716,48,F,45-49,Middle,23,,,,0
6717,51,F,50-54,Senior,24,,,,0
6718,58,F,55-59,Senior,25,,,,0
6719,35,F,30-34,Young,26,,,,0
6720,59,M,55-59,Senior,27,,,,0
6721,25,F,20-24,Young,28,,,,0
6722,52,M,50-54,Senior,29,,,,0
6723,52,F,50-54,Senior,30,,,,0
6724,67,F,65-69,Elderly,1,,,,0
6725,63,F,60-64,Senior,2,,,,0
6726,57,M,55-59,Senior,3,,,,0
6727,58,M,55-59,Senior,4,,,,0
6728,34,F,30-34,Young,5,,,,0
6729,52,F,50-54,Senior,6,,,,0
6730,53,F,50-54,Senior,7,,,,0
6731,22,M,20-24,Young,8,,,,0
6732,59,F,55-59,Senior,9,,,,0
6733,56,F,55-59,Senior,10,,,,0
6734,56,F,55-59,Senior,11,,,,0
6735,25,F,20-24,Young,12,,,,0
6736,25,M,20-24,Young,13,,,,0
6737,59,M,55-59,Senior,14,,,,0
6738,69,F,65-69,Elderly,15,,,,0
6739,76,M,70+,Elderly,16,,,,0
6740,36,F,35-39,Middle,17,,,,0
6741,24,F,20-24,Young,18,,,,0
6742,23,F,20-24,Young,19,,,,0
6743,59,F,55-59,Senior,20,,,,0
6744,64,M,60-64,Senior,21,,,,0
6745,52,F,50-54,Senior,22,,,,0
6746,26,F,25-29,Young,23,,,,0
6747,68,F,65-69,Elderly,24,,,,0
6748,57,F,55-59,Senior,25,,,,0
6749,60,F,55-59,Senior,26,,,,0
6750,39,F,35-39,Middle,27,,,,0
6751,27,M,25-29,Young,28,,,,0
6752,34,M,30-34,Young,29,,,,0
6753,23,F,20-24,Young,30,,,,0
6754,42,M,40-44,Middle,1,,,,0
6755,69,F,65-69,Elderly,2,,,,0
6756,68,M,65-69,Elderly,3,,,,0
6757,28,M,25-29,Young,4,,,,0
6758,24,M,20-24,Young,5,,,,0
6759,55,M,50-54,Senior,6,,,,0
6760,60,F,55-59,Senior,7,,,,0
6761,23,F,20-24,Young,8,,,,0
6762,40,F,35-39,Middle,9,,,,0
6763,29,M,25-29,Young,10,,,,0
6764,55,F,50-54,Senior,11,,,,0
6765,21,F,20-24,Young,12,,,,0
6766,25,F,20-24,Young,13,,,,0
6767,23,F,20-24,Young,14,,,,0
6768,62,M,60-64,Senior,15,,,,0
6769,22,F,20-24,Young,16,,,,0
6770,22,F,20-24,Young,17,,,,0
6771,42,F,40-44,Middle,18,,,,0
6772,60,F,55-59,Senior,19,,,,0
6773,63,M,60-64,Senior,20,,,,0
6774,22,F,20-24,Young,21,,,,0
6775,52,M,50-54,Senior,22,,,,0
6776,31,F,30-34,Young,23,,,,0
6777,55,F,50-54,Senior,24,,,,0
6778,63,F,60-64,Senior,25,,,,0
6779,48,F,45-49,Middle,26,,,,0
6780,45,F,40-44,Middle,27,,,,0
6781,74,F,70+,Elderly,28,,,,0
6782,47,F,45-49,Middle,29,,,,0
6783,55,F,50-54,Senior,30,,,,0
6784,24,F,20-24,Young,1,,,,0
6785,51,F,50-54,Senior,2,,,,0
6786,30,F,25-29,Young,3,,,,0
6787,43,F,40-44,Middle,4,,,,0
6788,35,F,30-34,Young,5,,,,0
6789,24,M,20-24,Young,6,,,,0
6790,60,F,55-59,Senior,7,,,,0
6791,64,F,60-64,Senior,8,,,,0
6792,44,F,40-44,Middle,9,,,,0
6793,31,F,30-34,Young,10,,,,0
6794,53,F,50-54,Senior,11,,,,0
6795,65,M,60-64,Senior,12,,,,0
6796,46,F,45-49,Middle,13,,,,0
6797,55,F,50-54,Senior,14,,,,0
6798,53,F,50-54,Senior,15,,,,0
6799,45,M,40-44,Middle,16,,,,0
6800,56,F,55-59,Senior,17,,,,0
6801,27,F,25-29,Young,18,,,,0
6802,31,F,30-34,Young,19,,,,0
6803,51,F,50-54,Senior,20,,,,0
6804,70,F,65-69,Elderly,21,,,,0
6805,25,M,20-24,Young,22,,,,0
6806,31,F,30-34,Young,23,,,,0
6807,63,F,60-64,Senior,24,,,,0
6808,53,F,50-54,Senior,25,,,,0
6809,37,F,35-39,Middle,26,,,,0
6810,36,M,35-39,Middle,27,,,,0
6811,28,M,25-29,Young,28,,,,0
6812,27,F,25-29,Young,29,,,,0
6813,29,F,25-29,Young,30,,,,0
6814,57,F,55-59,Senior,1,,,,0
6815,73,F,70+,Elderly,2,,,,0
6816,48,F,45-49,Middle,3,,,,0
6817,23,F,20-24,Young,4,,,,0
6818,26,M,25-29,Young,5,,,,0
6819,69,F,65-69,Elderly,6,,,,0
6820,32,F,30-34,Young,7,,,,0
6821,48,F,45-49,Middle,8,,,,0
6822,28,M,25-29,Young,9,,,,0
6823,63,M,60-64,Senior,10,,,,0
6824,56,F,55-59,Senior,11,,,,0
6825,59,F,55-59,Senior,12,,,,0
6826,29,F,25-29,Young,13,,,,0
6827,55,F,50-54,Senior,14,,,,0
6828,29,F,25-29,Young,15,,,,0
6829,35,M,30-34,Young,16,,,,0
6830,27,M,25-29,Young,17,,,,0
6831,60,F,55-59,Senior,18,,,,0
6832,41,F,40-44,Middle,19,,,,0
6833,42,F,40-44,Middle,20,,,,0
6834,25,F,20-24,Young,21,,,,0
6835,60,M,55-59,Senior,22,,,,0
6836,27,M,25-29,Young,23,,,,0
6837,27,M,25-29,Young,24,,,,0
6838,52,F,50-54,Senior,25,,,,0
6839,29,M,25-29,Young,26,,,,0
6840,33,F,30-34,Young,27,,,,0
6841,27,M,25-29,Young,28,,,,0
6842,37,M,35-39,Middle,29,,,,0
6843,75,F,70+,Elderly,30,,,,0
6844,73,F,70+,Elderly,1,,,,0
6845,47,F,45-49,Middle,2,,,,0
6846,47,F,45-49,Middle,3,,,,0
6847,28,M,25-29,Young,4,,,,0
6848,34,F,30-34,Young,5,,,,0
6849,60,F,55-59,Senior,6,,,,0
6850,32,F,30-34,Young,7,,,,0
6851,32,F,30-34,Young,8,,,,0
6852,57,M,55-59,Senior,9,,,,0
6853,69,F,65-69,Elderly,10,,,,0
6854,61,F,60-64,Senior,11,,,,0
6855,51,F,50-54,Senior,12,,,,0
6856,65,F,60-64,Senior,13,,,,0
6857,57,M,55-59,Senior,14,,,,0
