location,prefecture,municipality,career,age_group,count,avg_age,avg_qualifications
奈良県奈良市,奈良県,奈良市,家政科(短期大学),40代,1,49.0,1.0
奈良県奈良市,奈良県,奈良市,家政科(高等学校)(1987年3月卒業),50代,1,57.0,2.0
奈良県奈良市,奈良県,奈良市,工学部 電子機械工学科(大学)(1992年5月中退),50代,1,54.0,2.0
奈良県奈良市,奈良県,奈良市,工学部有機材料工学科(大学)(1974年3月卒業),70歳以上,1,76.0,3.0
奈良県奈良市,奈良県,奈良市,教養学科(短期大学)(1987年3月卒業),50代,1,58.0,3.0
奈良県奈良市,奈良県,奈良市,文学部国文学科(大学)(1982年3月卒業),60代,1,66.0,2.0
奈良県奈良市,奈良県,奈良市,普通(高等学校)(1982年3月卒業),60代,1,60.0,2.0
奈良県奈良市,奈良県,奈良市,普通(高等学校)(1997年3月卒業),40代,1,49.0,2.0
奈良県奈良市,奈良県,奈良市,普通(高等学校)(2016年3月卒業),20代,1,28.0,1.0
奈良県奈良市,奈良県,奈良市,普通科(1979年3月卒業),60代,1,65.0,2.0
奈良県奈良市,奈良県,奈良市,普通科(1981年3月卒業),60代,1,62.0,1.0
奈良県奈良市,奈良県,奈良市,普通科(高等学校)(1978年3月卒業),60代,1,65.0,4.0
奈良県奈良市,奈良県,奈良市,法学部(大学)(1996年3月卒業),50代,1,56.0,2.0
奈良県奈良市,奈良県,奈良市,法学部（社会人一期生）政治経済学（殆ど法律）(大学)(1998年6月中退),70歳以上,1,73.0,0.0
奈良県奈良市,奈良県,奈良市,看護学部看護学科,30代,1,36.0,2.0
奈良県奈良市,奈良県,奈良市,社会体育科スポーツ(専門学校)(1993年3月卒業),50代,1,51.0,1.0
奈良県奈良市,奈良県,奈良市,社会学部(大学)(1997年3月卒業),50代,1,51.0,3.0
奈良県奈良市,奈良県,奈良市,社会学部社会学科(大学)(2015年3月卒業),30代,1,34.0,3.0
奈良県奈良市,奈良県,奈良市,社会福祉学部社会福祉学科(大学),40代,1,46.0,4.0
奈良県奈良市,奈良県,奈良市,経済学部国際金融(大学)(1992年3月卒業),50代,1,55.0,1.0
奈良県奈良市,奈良県,奈良市,経済学部経済学科(大学)(1984年3月卒業),60代,1,63.0,4.0
奈良県奈良市,奈良県,奈良市,自動車工学科(専門学校)(2004年3月卒業),40代,1,41.0,1.0
奈良県奈良市,奈良県,奈良市,芸術学部文芸学科日本文学(大学)(2005年3月卒業),40代,1,43.0,3.0
奈良県奈良市,奈良県,奈良市,薬業科(専門学校)(1991年3月卒業),50代,1,55.0,2.0
奈良県奈良市,奈良県,奈良市,電子科(高等学校)(1985年3月卒業),50代,1,58.0,2.0
奈良県奈良市,奈良県,奈良市,電子科(高等学校)(1986年3月卒業),50代,1,57.0,2.0
奈良県奈良市,奈良県,奈良市,電気科(高等学校)(1977年3月卒業),60代,1,67.0,0.0
奈良県奈良市,奈良県,奈良市,食物栄養学科食物学科(短期大学)(1985年3月卒業),60代,1,61.0,3.0
奈良県桜井市,奈良県,桜井市,人間科学研究科臨床心理学(大学院(修士))(2017年3月卒業),60代,1,63.0,2.0
奈良県橿原市,奈良県,橿原市,スポーツ(高等学校)(2001年3月卒業),40代,1,43.0,2.0
奈良県橿原市,奈良県,橿原市,商業化(高等学校)(2018年3月卒業),20代,1,25.0,4.0
奈良県橿原市,奈良県,橿原市,商業科(高等学校),60代,1,60.0,3.0
奈良県橿原市,奈良県,橿原市,社会学部現代社会学科(大学)(2011年3月卒業),30代,1,37.0,1.0
奈良県橿原市,奈良県,橿原市,社会学部社会福祉学科地域福祉(大学)(2004年3月卒業),40代,1,43.0,7.0
奈良県生駒市,奈良県,生駒市,インテリアデザイン学科インテリアデザイン(専門学校)(1991年3月中退),50代,1,54.0,8.0
奈良県生駒市,奈良県,生駒市,法学部法律学科(大学)(1971年3月卒業),70歳以上,1,78.0,4.0
奈良県生駒市,奈良県,生駒市,経済学部 経済学科(大学)(2003年3月卒業),40代,1,45.0,3.0
奈良県生駒郡三郷町,奈良県,生駒郡三郷町,普通科(高等学校)(2018年3月卒業),20代,1,26.0,2.0
奈良県生駒郡平群町,奈良県,生駒郡平群町,ライフクリエイト科(高等学校)(2016年4月卒業),20代,1,27.0,4.0
奈良県磯城郡田原本町,奈良県,磯城郡田原本町,普通科(高等学校)(2013年3月卒業),30代,1,33.0,3.0
宮崎県宮崎市,宮崎県,宮崎市,社会福祉学研究科社会福祉(大学院(修士))(2005年3月卒業),50代,1,53.0,2.0
山口県宇部市,山口県,宇部市,(その他),50代,1,53.0,1.0
山形県上山市,山形県,上山市,情報処理コース(高等学校)(1993年3月卒業),50代,1,51.0,2.0
山形県山形市,山形県,山形市,介護福祉士学科(専門学校)(2004年3月卒業),40代,1,42.0,1.0
山形県東村山郡山辺町,山形県,東村山郡山辺町,普通科(高等学校)(2015年3月卒業),20代,1,28.0,2.0
山梨県中央市,山梨県,中央市,(大学院(博士))(1992年3月卒業),60代,1,65.0,5.0
山梨県笛吹市,山梨県,笛吹市,(高等専門学校)(2000年3月卒業),40代,1,43.0,3.0
岡山県総社市,岡山県,総社市,商業科(高等学校),40代,1,49.0,3.0
広島県広島市東区,広島県,広島市東区,(その他),20代,1,28.0,1.0
広島県福山市,広島県,福山市,(専門学校)(2000年3月卒業),40代,1,47.0,3.0
広島県竹原市,広島県,竹原市,(高等学校),30代,1,31.0,1.0
愛媛県松山市,愛媛県,松山市,中文(高等学校)(2001年7月卒業),40代,1,42.0,2.0
愛媛県越智郡上島町,愛媛県,越智郡上島町,(高等専門学校)(1986年3月卒業),50代,1,59.0,2.0
愛知県半田市,愛知県,半田市,(高等学校),40代,1,44.0,2.0
愛知県半田市,愛知県,半田市,普通科ニチイ学館(高等学校)(2000年3月卒業),40代,1,44.0,2.0
愛知県名古屋市天白区,愛知県,名古屋市天白区,柔道整復師要請学科(専門学校)(2014年3月卒業),40代,1,49.0,5.0
愛知県稲沢市,愛知県,稲沢市,農業科(高等専門学校)(2013年3月卒業),30代,1,30.0,4.0
新潟県長岡市,新潟県,長岡市,看護学科(専門学校),20代,1,23.0,3.0
東京都品川区,東京都,品川区,看護学部看護(専門学校)(2008年3月卒業),40代,1,42.0,2.0
東京都大田区,東京都,大田区,社会学部社会心理学科(大学)(2010年3月卒業),30代,1,37.0,4.0
東京都新宿区,東京都,新宿区,日本語日本語(その他)(2022年3月卒業),50代,1,52.0,0.0
東京都江戸川区,東京都,江戸川区,(専門学校)(2015年3月卒業),30代,1,31.0,2.0
東京都港区,東京都,港区,なしなし(高等学校)(2021年3月卒業),20代,1,23.0,1.0
東京都港区,東京都,港区,歯学部歯学科(大学)(2019年3月卒業),30代,1,32.0,2.0
東京都目黒区,東京都,目黒区,(短期大学),50代,1,57.0,3.0
東京都荒川区,東京都,荒川区,(高等学校)(2010年5月卒業),30代,1,33.0,0.0
沖縄県宜野湾市,沖縄県,宜野湾市,普通科(高等学校)(2006年3月卒業),30代,1,38.0,3.0
沖縄県島尻郡伊是名村,沖縄県,島尻郡伊是名村,(高等学校)(1981年3月卒業),60代,1,63.0,5.0
滋賀県大津市,滋賀県,大津市,(その他),50代,1,55.0,4.0
滋賀県大津市,滋賀県,大津市,(大学),30代,2,33.0,4.5
滋賀県大津市,滋賀県,大津市,(大学),50代,1,54.0,0.0
滋賀県大津市,滋賀県,大津市,(大学)(1993年3月卒業),50代,1,54.0,3.0
滋賀県大津市,滋賀県,大津市,(大学)(1998年3月卒業),60代,1,60.0,5.0
滋賀県大津市,滋賀県,大津市,(専門学校)(1982年3月卒業),60代,1,64.0,2.0
滋賀県大津市,滋賀県,大津市,(専門学校)(2010年3月卒業),30代,1,37.0,1.0
滋賀県大津市,滋賀県,大津市,(専門学校)(2015年3月卒業),50代,1,58.0,9.0
滋賀県大津市,滋賀県,大津市,(専門学校)(2020年3月卒業),20代,1,25.0,0.0
滋賀県大津市,滋賀県,大津市,(短期大学),40代,1,45.0,5.0
滋賀県大津市,滋賀県,大津市,(短期大学),50代,2,55.0,1.5
滋賀県大津市,滋賀県,大津市,(高等学校),40代,1,45.0,3.0
滋賀県大津市,滋賀県,大津市,(高等学校),50代,1,50.0,4.0
滋賀県大津市,滋賀県,大津市,(高等学校),60代,3,64.33333333333333,1.6666666666666667
滋賀県大津市,滋賀県,大津市,Ⅱ部文学部哲学思想(大学)(1988年3月卒業),60代,1,61.0,4.0
滋賀県大津市,滋賀県,大津市,アスレティックトレーナー科(専門学校)(2021年3月卒業),20代,1,25.0,1.0
滋賀県大津市,滋賀県,大津市,インテリアデザイン学部建築CAD専攻(専門学校)(2001年3月卒業),40代,1,46.0,3.0
滋賀県大津市,滋賀県,大津市,スポーツ学部 競技スポーツ学科(大学)(2009年3月卒業),30代,1,39.0,1.0
滋賀県大津市,滋賀県,大津市,セラミック科(高等学校)(1995年3月卒業),50代,1,50.0,2.0
滋賀県大津市,滋賀県,大津市,人文学部文化表現学科(大学)(2008年3月卒業),40代,1,43.0,1.0
滋賀県大津市,滋賀県,大津市,介護福祉学科(短期大学)(2011年3月卒業),30代,1,35.0,1.0
滋賀県大津市,滋賀県,大津市,介護福祉科(高等学校)(2015年3月卒業),20代,1,29.0,2.0
滋賀県大津市,滋賀県,大津市,介護福祉科(高等専門学校),40代,1,43.0,3.0
滋賀県大津市,滋賀県,大津市,体育体育(短期大学)(1995年3月卒業),50代,1,57.0,1.0
滋賀県大津市,滋賀県,大津市,児童教育学科初等教育学専攻(短期大学)(1982年3月卒業),60代,1,64.0,3.0
滋賀県大津市,滋賀県,大津市,准看護科(専門学校)(2018年3月卒業),40代,1,41.0,4.0
滋賀県大津市,滋賀県,大津市,医療秘書OA(専門学校)(1984年3月卒業),60代,1,60.0,4.0
滋賀県大津市,滋賀県,大津市,商学部 管理科学科(大学)(1994年3月卒業),50代,1,56.0,4.0
滋賀県大津市,滋賀県,大津市,商業科商業科(1976年3月卒業),60代,1,67.0,3.0
滋賀県大津市,滋賀県,大津市,国文学部国文学科(短期大学)(1995年3月卒業),50代,1,51.0,0.0
滋賀県大津市,滋賀県,大津市,家政科,50代,1,53.0,2.0
滋賀県大津市,滋賀県,大津市,家政科なし(高等学校)(1975年3月卒業),60代,1,69.0,1.0
滋賀県大津市,滋賀県,大津市,工学部電気工学科電気工学(大学)(1992年3月卒業),50代,1,56.0,3.0
滋賀県大津市,滋賀県,大津市,情報デザイン学科(大学)(2012年3月卒業),30代,1,36.0,3.0
滋賀県大津市,滋賀県,大津市,情報流通科(大学)(2003年3月卒業),40代,1,46.0,2.0
滋賀県大津市,滋賀県,大津市,教養科(短期大学)(2001年3月卒業),40代,1,44.0,1.0
滋賀県大津市,滋賀県,大津市,文学研究科文化史学専攻(大学院(修士))(2019年3月卒業),30代,1,35.0,9.0
滋賀県大津市,滋賀県,大津市,文学部史学地理学科地理・環境専攻(大学)(2014年3月卒業),30代,1,33.0,2.0
滋賀県大津市,滋賀県,大津市,文学部哲学科宗教学(大学)(1998年3月卒業),50代,1,50.0,3.0
滋賀県大津市,滋賀県,大津市,普通(高等学校)(1985年3月卒業),50代,1,58.0,4.0
滋賀県大津市,滋賀県,大津市,普通(高等学校)(1987年3月卒業),50代,1,56.0,1.0
滋賀県大津市,滋賀県,大津市,普通(高等学校)(2001年3月卒業),40代,1,42.0,2.0
滋賀県大津市,滋賀県,大津市,普通科(高等学校),50代,2,54.5,3.5
滋賀県大津市,滋賀県,大津市,普通科(高等学校)(1977年3月卒業),60代,1,66.0,1.0
滋賀県大津市,滋賀県,大津市,普通科(高等学校)(1981年3月卒業),60代,1,62.0,0.0
滋賀県大津市,滋賀県,大津市,普通科(高等学校)(1991年3月卒業),50代,2,52.0,2.5
滋賀県大津市,滋賀県,大津市,普通科(高等学校)(1994年3月卒業),50代,1,50.0,2.0
滋賀県大津市,滋賀県,大津市,普通科(高等学校)(2000年3月卒業),40代,1,43.0,2.0
滋賀県大津市,滋賀県,大津市,普通科(高等学校)(2008年3月卒業),30代,1,35.0,1.0
滋賀県大津市,滋賀県,大津市,普通科(高等学校)(2009年3月卒業),30代,1,34.0,3.0
滋賀県大津市,滋賀県,大津市,普通科無し(高等学校)(1985年3月卒業),50代,1,58.0,2.0
滋賀県大津市,滋賀県,大津市,服飾学科(短期大学)(1985年3月卒業),60代,1,60.0,3.0
滋賀県大津市,滋賀県,大津市,機械科(高等専門学校)(1986年3月卒業),50代,1,58.0,3.0
滋賀県大津市,滋賀県,大津市,機関学科(高等専門学校)(1988年9月卒業),60代,1,60.0,5.0
滋賀県大津市,滋賀県,大津市,理学療法学部理学療法学科(専門学校)(2012年4月卒業),50代,1,51.0,9.0
滋賀県大津市,滋賀県,大津市,理工学系研究科機械電子制御工学専攻(大学院(修士))(2016年3月卒業),30代,1,33.0,1.0
滋賀県大津市,滋賀県,大津市,産業社会学部産業社会学科人間文化コース(大学)(1994年3月卒業),50代,1,55.0,3.0
滋賀県大津市,滋賀県,大津市,看護学科(2015年3月卒業),30代,1,38.0,2.0
滋賀県大津市,滋賀県,大津市,看護学科(専門学校)(2018年3月卒業),20代,1,28.0,3.0
滋賀県大津市,滋賀県,大津市,看護学科看護過程(専門学校)(2010年3月卒業),50代,1,58.0,2.0
滋賀県大津市,滋賀県,大津市,看護科・看護専攻科(高等専門学校)(2014年3月卒業),30代,1,32.0,2.0
滋賀県大津市,滋賀県,大津市,看護通信教育科(専門学校)(2018年3月卒業),40代,1,41.0,4.0
滋賀県大津市,滋賀県,大津市,社会学部社会学科産業社会学(大学)(1995年3月卒業),50代,1,53.0,4.0
滋賀県大津市,滋賀県,大津市,社会福祉士学部社会福祉士学科(大学)(1998年3月卒業),50代,1,50.0,9.0
滋賀県大津市,滋賀県,大津市,社会福祉学部・社会福祉学科(大学),40代,1,43.0,4.0
滋賀県大津市,滋賀県,大津市,精神保健福祉科精神保健福祉(専門学校)(2016年5月卒業),30代,1,35.0,2.0
滋賀県大津市,滋賀県,大津市,経営学科経営学部(大学),50代,1,55.0,2.0
滋賀県大津市,滋賀県,大津市,製菓コース(専門学校)(2006年3月卒業),30代,1,38.0,4.0
滋賀県大津市,滋賀県,大津市,造形芸術学科ビジュアルデザインコース(短期大学)(1981年3月卒業),60代,1,64.0,5.0
滋賀県大津市,滋賀県,大津市,音楽ピアノ科(その他),60代,1,60.0,3.0
滋賀県守山市,滋賀県,守山市,(高等学校)(1996年3月卒業),40代,1,47.0,3.0
滋賀県守山市,滋賀県,守山市,看護学科(専門学校)(2021年3月卒業),30代,1,39.0,9.0
滋賀県守山市,滋賀県,守山市,福祉科(専門学校)(2003年3月卒業),50代,1,54.0,4.0
滋賀県守山市,滋賀県,守山市,経済.経済経済(大学)(1986年3月卒業),60代,1,61.0,1.0
滋賀県彦根市,滋賀県,彦根市,総合学科(高等学校)(2021年3月卒業),20代,1,22.0,1.0
滋賀県東近江市,滋賀県,東近江市,(高等学校),40代,1,44.0,4.0
滋賀県東近江市,滋賀県,東近江市,総合政策学部総合政策学科(大学)(2009年3月卒業),30代,1,39.0,8.0
滋賀県栗東市,滋賀県,栗東市,人文学部語学文学科(大学)(1983年3月卒業),60代,1,66.0,3.0
滋賀県栗東市,滋賀県,栗東市,社会福祉学部社会福祉(短期大学)(1996年3月卒業),50代,1,50.0,5.0
滋賀県栗東市,滋賀県,栗東市,社会福祉科(専門学校)(2012年3月卒業),30代,1,33.0,2.0
滋賀県湖南市,滋賀県,湖南市,医療秘書科(専門学校),40代,1,47.0,6.0
滋賀県甲賀市,滋賀県,甲賀市,(短期大学)(2013年3月卒業),30代,1,33.0,4.0
滋賀県草津市,滋賀県,草津市,(1995年3月卒業),50代,1,50.0,2.0
滋賀県草津市,滋賀県,草津市,(その他)(2017年3月卒業),20代,1,23.0,1.0
滋賀県草津市,滋賀県,草津市,(高等学校)(2002年3月卒業),40代,1,43.0,2.0
滋賀県草津市,滋賀県,草津市,インテリアデザインデザイン(短期大学)(1997年3月卒業),40代,1,48.0,6.0
滋賀県草津市,滋賀県,草津市,人間関係 宗教宗教学(大学)(2005年3月卒業),40代,1,42.0,1.0
滋賀県草津市,滋賀県,草津市,商業科(高等学校),40代,1,48.0,0.0
滋賀県草津市,滋賀県,草津市,商業科(高等学校)(1973年3月卒業),70歳以上,1,70.0,2.0
滋賀県草津市,滋賀県,草津市,文学部社会学科文化人類学(大学)(2011年3月卒業),30代,1,36.0,2.0
滋賀県草津市,滋賀県,草津市,普通科無し(高等学校)(1973年3月卒業),70歳以上,1,72.0,2.0
滋賀県草津市,滋賀県,草津市,看護保健学科(専門学校)(2020年3月中退),20代,1,27.0,0.0
滋賀県草津市,滋賀県,草津市,社会学部・社会福祉学科(大学)(1988年3月卒業),50代,1,59.0,3.0
滋賀県草津市,滋賀県,草津市,福祉科(専門学校)(1990年3月卒業),50代,1,55.0,2.0
滋賀県草津市,滋賀県,草津市,経理(専門学校)(1998年3月卒業),50代,1,58.0,2.0
滋賀県近江八幡市,滋賀県,近江八幡市,普通科（体育)(高等学校)(1992年3月卒業),50代,1,51.0,3.0
滋賀県野洲市,滋賀県,野洲市,普通科情報コース(高等学校)(2003年3月卒業),40代,1,41.0,3.0
滋賀県野洲市,滋賀県,野洲市,普通科普通科(高等学校)(1996年3月卒業),40代,1,47.0,4.0
