ID,性別,年齢,年齢バケット,居住地_都道府県,居住地_市区町村,資格数,国家資格保有,就業状況
ID_6282,女性,52,50代,京都府,亀岡市,2,有,就業中
ID_6283,女性,72,70歳以上,京都府,京都市右京区,0,無,就業中
ID_6284,男性,35,30代,京都府,京都市北区,0,無,離職中
ID_6285,女性,38,30代,京都府,京都市右京区,0,無,離職中
ID_6286,女性,39,30代,京都府,京都市右京区,1,無,就業中
ID_6287,女性,63,60代,奈良県,奈良市,2,有,離職中
ID_6288,女性,26,20代,京都府,京都市伏見区,1,無,就業中
ID_6289,女性,53,50代,京都府,京都市上京区,3,有,離職中
ID_6290,男性,25,20代,京都府,長岡京市,1,無,在学中
ID_6291,女性,56,50代,京都府,京都市伏見区,1,無,就業中
ID_6292,女性,62,60代,京都府,舞鶴市,0,無,就業中
ID_6293,女性,53,50代,京都府,京都市上京区,2,有,就業中
ID_6294,女性,58,50代,京都府,城陽市,1,無,就業中
ID_6295,女性,57,50代,京都府,京都市山科区,0,無,就業中
ID_6296,女性,33,30代,京都府,宮津市,0,無,就業中
ID_6297,女性,41,40代,京都府,京都市伏見区,0,無,就業中
ID_6298,女性,40,40代,京都府,城陽市,0,無,離職中
ID_6299,女性,53,50代,京都府,京都市上京区,3,有,就業中
ID_6300,男性,65,60代,京都府,宇治市,1,無,就業中
ID_6301,女性,57,50代,京都府,京都市右京区,2,無,就業中
ID_6302,女性,60,60代,京都府,京丹後市,0,無,離職中
ID_6303,男性,27,20代,滋賀県,大津市,1,無,就業中
ID_6304,女性,64,60代,京都府,向日市,2,無,就業中
ID_6305,男性,28,20代,京都府,宇治市,0,無,就業中
ID_6306,女性,57,50代,京都府,京都市西京区,1,無,離職中
ID_6307,女性,54,50代,京都府,京都市伏見区,0,無,就業中
ID_6308,男性,45,40代,京都府,京都市右京区,0,無,就業中
ID_6309,女性,51,50代,京都府,京都市山科区,0,無,就業中
ID_6310,男性,23,20代,京都府,京都市右京区,0,無,在学中
ID_6311,女性,48,40代,京都府,京都市上京区,0,無,離職中
ID_6312,男性,30,30代,京都府,京都市右京区,0,無,在学中
ID_6313,男性,68,60代,京都府,京都市右京区,1,無,離職中
ID_6314,女性,72,70歳以上,京都府,京都市伏見区,1,無,離職中
ID_6315,女性,30,30代,京都府,京都市西京区,0,無,就業中
ID_6316,女性,67,60代,京都府,京都市右京区,0,無,就業中
ID_6317,女性,22,20代,京都府,京都市伏見区,0,無,離職中
ID_6318,女性,42,40代,京都府,京都市右京区,1,無,就業中
ID_6319,男性,52,50代,京都府,亀岡市,1,有,就業中
ID_6320,女性,39,30代,京都府,京都市伏見区,0,無,就業中
ID_6321,男性,76,70歳以上,京都府,京都市左京区,0,無,離職中
ID_6322,男性,38,30代,京都府,京都市西京区,1,有,就業中
ID_6323,女性,29,20代,京都府,京丹後市,1,無,就業中
ID_6324,女性,53,50代,京都府,宮津市,0,無,就業中
ID_6325,女性,50,50代,京都府,久世郡久御山町,4,有,就業中
ID_6326,女性,40,40代,京都府,八幡市,0,無,離職中
ID_6327,男性,29,20代,大阪府,東大阪市,0,無,就業中
ID_6328,女性,56,50代,京都府,京都市南区,1,有,離職中
ID_6329,女性,46,40代,京都府,京都市西京区,3,無,離職中
ID_6330,女性,54,50代,京都府,京都市西京区,4,有,就業中
ID_6331,女性,59,50代,京都府,京都市右京区,1,有,就業中
ID_6332,女性,51,50代,京都府,城陽市,1,無,就業中
ID_6333,男性,23,20代,京都府,相楽郡精華町,1,無,就業中
ID_6334,女性,27,20代,京都府,京都市伏見区,0,無,離職中
ID_6335,女性,35,30代,京都府,京都市下京区,2,無,離職中
ID_6336,女性,30,30代,京都府,京都市伏見区,2,無,就業中
ID_6337,女性,39,30代,京都府,京都市下京区,0,無,離職中
ID_6338,女性,46,40代,京都府,久世郡久御山町,1,無,就業中
ID_6339,女性,45,40代,大阪府,枚方市,0,無,就業中
ID_6340,女性,40,40代,京都府,綾部市,0,無,就業中
ID_6341,男性,39,30代,京都府,京都市右京区,0,無,就業中
ID_6342,女性,37,30代,京都府,京都市右京区,0,無,離職中
ID_6343,男性,36,30代,大阪府,東大阪市,3,有,就業中
ID_6344,女性,43,40代,京都府,京都市伏見区,2,無,就業中
ID_6345,女性,38,30代,京都府,京都市山科区,1,無,就業中
ID_6346,女性,29,20代,京都府,与謝郡与謝野町,0,無,離職中
ID_6347,女性,50,50代,京都府,京都市伏見区,0,無,就業中
ID_6348,男性,33,30代,京都府,南丹市,3,無,離職中
ID_6349,男性,53,50代,京都府,宇治市,0,無,離職中
ID_6350,女性,59,50代,京都府,京田辺市,0,無,離職中
ID_6351,男性,47,40代,京都府,宇治市,1,無,就業中
ID_6352,女性,40,40代,京都府,綾部市,0,無,就業中
ID_6353,女性,49,40代,京都府,京都市上京区,2,有,就業中
ID_6354,女性,49,40代,京都府,宇治市,0,無,離職中
ID_6355,女性,68,60代,京都府,京都市伏見区,1,無,就業中
ID_6356,女性,64,60代,京都府,宇治市,3,有,就業中
ID_6357,男性,28,20代,京都府,京都市山科区,0,無,在学中
ID_6358,女性,45,40代,京都府,京都市上京区,0,無,離職中
ID_6359,女性,38,30代,京都府,福知山市,0,無,就業中
ID_6360,女性,53,50代,京都府,宇治市,0,無,就業中
ID_6361,女性,59,50代,京都府,木津川市,0,無,就業中
ID_6362,女性,48,40代,京都府,京都市伏見区,0,無,就業中
ID_6363,男性,30,30代,京都府,京都市山科区,1,無,離職中
ID_6364,女性,21,20代,京都府,京都市伏見区,0,無,在学中
ID_6365,男性,54,50代,京都府,京都市南区,3,無,離職中
ID_6366,女性,62,60代,京都府,京都市右京区,0,無,就業中
ID_6367,女性,36,30代,京都府,向日市,1,無,就業中
ID_6368,女性,66,60代,京都府,相楽郡精華町,3,有,離職中
ID_6369,女性,65,60代,滋賀県,大津市,2,無,就業中
ID_6370,女性,50,50代,京都府,城陽市,2,無,離職中
ID_6371,女性,75,70歳以上,京都府,京都市西京区,1,無,離職中
ID_6372,男性,29,20代,京都府,京都市伏見区,0,無,就業中
ID_6373,女性,37,30代,京都府,舞鶴市,0,無,就業中
ID_6374,女性,56,50代,京都府,京丹後市,1,無,就業中
ID_6375,女性,68,60代,京都府,京都市南区,1,無,離職中
ID_6376,女性,26,20代,大阪府,柏原市,2,無,在学中
ID_6377,男性,41,40代,京都府,綴喜郡井手町,1,無,離職中
ID_6378,女性,23,20代,京都府,京都市右京区,1,無,在学中
ID_6379,女性,40,40代,京都府,京都市山科区,4,有,離職中
ID_6380,女性,53,50代,京都府,京都市南区,2,有,就業中
ID_6381,男性,23,20代,京都府,京都市伏見区,0,無,離職中
ID_6382,男性,35,30代,京都府,京都市中京区,1,有,就業中
ID_6383,女性,60,60代,京都府,城陽市,0,無,就業中
ID_6384,女性,53,50代,京都府,京都市山科区,0,無,就業中
ID_6385,男性,39,30代,大阪府,枚方市,3,有,就業中
ID_6386,男性,70,70歳以上,京都府,京都市右京区,0,無,就業中
ID_6387,女性,54,50代,京都府,京田辺市,2,無,離職中
ID_6388,女性,53,50代,京都府,宇治市,2,無,離職中
ID_6389,女性,23,20代,京都府,木津川市,0,無,在学中
ID_6390,女性,59,50代,東京都,八王子市,1,無,離職中
ID_6391,女性,64,60代,京都府,南丹市,1,無,離職中
ID_6392,男性,56,50代,京都府,京都市伏見区,1,無,就業中
ID_6393,女性,48,40代,京都府,京都市山科区,0,無,就業中
ID_6394,女性,46,40代,京都府,城陽市,0,無,就業中
ID_6395,女性,41,40代,京都府,京都市上京区,1,無,就業中
ID_6396,男性,25,20代,京都府,京都市山科区,0,無,離職中
ID_6397,男性,50,50代,京都府,京都市右京区,1,無,就業中
ID_6398,女性,66,60代,京都府,京都市山科区,1,無,就業中
ID_6399,女性,56,50代,京都府,京都市伏見区,0,無,就業中
ID_6400,男性,50,50代,京都府,京都市山科区,1,無,離職中
ID_6401,男性,46,40代,大阪府,大阪市北区,1,無,就業中
ID_6402,女性,60,60代,京都府,亀岡市,0,無,就業中
ID_6403,女性,61,60代,京都府,京都市伏見区,1,無,離職中
ID_6404,男性,70,70歳以上,京都府,京都市右京区,2,無,離職中
ID_6405,女性,50,50代,京都府,京都市山科区,1,無,離職中
ID_6406,男性,24,20代,京都府,宇治市,0,無,在学中
ID_6407,女性,41,40代,京都府,京都市中京区,0,無,就業中
ID_6408,女性,24,20代,京都府,京都市北区,1,無,在学中
ID_6409,女性,51,50代,京都府,舞鶴市,1,無,就業中
ID_6410,男性,48,40代,大阪府,枚方市,2,無,就業中
ID_6411,女性,46,40代,京都府,京都市北区,0,無,就業中
ID_6412,女性,51,50代,京都府,相楽郡精華町,0,無,就業中
ID_6413,男性,53,50代,京都府,京都市山科区,0,無,離職中
ID_6414,女性,63,60代,京都府,京丹後市,2,無,離職中
ID_6415,女性,58,50代,京都府,城陽市,1,無,就業中
ID_6416,女性,39,30代,京都府,京都市山科区,1,無,就業中
ID_6417,女性,59,50代,京都府,京都市伏見区,1,無,離職中
ID_6418,男性,25,20代,京都府,京都市伏見区,1,無,離職中
ID_6419,女性,71,70歳以上,京都府,京都市山科区,0,無,離職中
ID_6420,男性,22,20代,京都府,京都市右京区,0,無,在学中
ID_6421,男性,43,40代,京都府,城陽市,0,無,就業中
ID_6422,女性,49,40代,京都府,城陽市,1,無,就業中
ID_6423,男性,29,20代,京都府,京都市上京区,0,無,在学中
ID_6424,女性,45,40代,大阪府,枚方市,1,無,就業中
ID_6425,女性,38,30代,京都府,相楽郡精華町,0,無,就業中
ID_6426,女性,40,40代,京都府,京都市伏見区,1,有,就業中
ID_6427,女性,37,30代,京都府,亀岡市,1,有,在学中
ID_6428,女性,47,40代,京都府,木津川市,0,無,離職中
ID_6429,女性,51,50代,京都府,相楽郡精華町,0,無,就業中
ID_6430,男性,39,30代,京都府,八幡市,1,有,就業中
ID_6431,女性,73,70歳以上,京都府,京都市伏見区,0,無,就業中
ID_6432,女性,60,60代,京都府,京都市右京区,1,有,就業中
ID_6433,女性,32,30代,京都府,京都市西京区,0,無,就業中
ID_6434,女性,79,70歳以上,京都府,京都市右京区,2,無,就業中
ID_6435,男性,58,50代,京都府,京都市南区,0,無,離職中
ID_6436,女性,25,20代,京都府,京田辺市,1,無,在学中
ID_6437,男性,71,70歳以上,京都府,亀岡市,1,無,就業中
ID_6438,男性,24,20代,京都府,京都市伏見区,1,無,在学中
ID_6439,男性,31,30代,兵庫県,姫路市,0,無,就業中
ID_6440,女性,68,60代,京都府,京都市南区,1,無,就業中
ID_6441,女性,62,60代,京都府,京都市左京区,0,無,離職中
ID_6442,女性,41,40代,京都府,京都市北区,0,無,就業中
ID_6443,女性,55,50代,京都府,京丹後市,2,有,就業中
ID_6444,女性,57,50代,京都府,京都市東山区,1,無,離職中
ID_6445,女性,26,20代,京都府,宇治市,1,無,離職中
ID_6446,男性,50,50代,京都府,京都市伏見区,2,無,離職中
ID_6447,女性,30,30代,京都府,京都市下京区,0,無,就業中
ID_6448,男性,42,40代,京都府,相楽郡笠置町,1,無,就業中
ID_6449,女性,75,70歳以上,京都府,京都市伏見区,1,無,離職中
ID_6450,男性,27,20代,京都府,京都市右京区,1,無,在学中
ID_6451,男性,56,50代,京都府,京都市右京区,0,無,就業中
ID_6452,男性,30,30代,京都府,京都市北区,1,有,就業中
ID_6453,女性,52,50代,京都府,京都市北区,2,有,就業中
ID_6454,女性,33,30代,京都府,京都市伏見区,0,無,就業中
ID_6455,女性,68,60代,京都府,京田辺市,4,無,就業中
ID_6456,女性,62,60代,京都府,京都市下京区,4,有,就業中
ID_6457,男性,43,40代,京都府,京都市中京区,1,無,就業中
ID_6458,男性,25,20代,京都府,亀岡市,0,無,離職中
ID_6459,女性,37,30代,滋賀県,甲賀市,1,無,就業中
ID_6460,男性,54,50代,京都府,京都市北区,0,無,就業中
ID_6461,女性,36,30代,京都府,長岡京市,2,無,就業中
ID_6462,女性,54,50代,大阪府,三島郡島本町,1,有,就業中
ID_6463,女性,23,20代,京都府,木津川市,0,無,離職中
ID_6464,女性,42,40代,京都府,亀岡市,4,有,就業中
ID_6465,女性,61,60代,京都府,京都市伏見区,0,無,離職中
ID_6466,男性,57,50代,京都府,木津川市,3,有,就業中
ID_6467,男性,54,50代,京都府,京都市北区,0,無,就業中
ID_6468,女性,47,40代,京都府,京都市左京区,1,有,離職中
ID_6469,男性,53,50代,京都府,亀岡市,1,無,就業中
ID_6470,男性,52,50代,京都府,京都市左京区,0,無,離職中
ID_6471,男性,70,70歳以上,京都府,京都市左京区,2,無,離職中
ID_6472,女性,46,40代,京都府,京丹後市,0,無,就業中
ID_6473,女性,36,30代,京都府,京都市伏見区,1,無,就業中
ID_6474,男性,45,40代,京都府,京都市伏見区,0,無,離職中
ID_6475,男性,34,30代,京都府,京都市伏見区,1,有,就業中
ID_6476,男性,40,40代,京都府,京都市伏見区,3,有,就業中
ID_6477,男性,49,40代,京都府,京都市左京区,1,無,就業中
ID_6478,男性,71,70歳以上,京都府,宇治市,0,無,離職中
ID_6479,女性,54,50代,京都府,南丹市,0,無,就業中
ID_6480,男性,29,20代,京都府,宇治市,3,無,離職中
ID_6481,男性,52,50代,京都府,亀岡市,2,無,離職中
ID_6482,女性,47,40代,京都府,向日市,0,無,離職中
ID_6483,女性,31,30代,京都府,京都市山科区,1,無,就業中
ID_6484,女性,63,60代,大阪府,大阪市東淀川区,2,有,就業中
ID_6485,女性,44,40代,京都府,京田辺市,2,有,就業中
ID_6486,女性,62,60代,京都府,京都市伏見区,1,無,就業中
ID_6487,女性,55,50代,京都府,京都市伏見区,0,無,離職中
ID_6488,女性,50,50代,京都府,京都市南区,1,無,離職中
ID_6489,女性,46,40代,京都府,京都市南区,3,有,就業中
ID_6490,女性,56,50代,京都府,八幡市,1,無,離職中
ID_6491,女性,30,30代,京都府,福知山市,1,無,離職中
ID_6492,女性,73,70歳以上,京都府,京都市右京区,1,無,離職中
ID_6493,男性,65,60代,京都府,京都市西京区,1,無,就業中
ID_6494,男性,41,40代,京都府,京都市北区,3,有,就業中
ID_6495,女性,57,50代,京都府,京都市山科区,0,無,就業中
ID_6496,男性,70,70歳以上,京都府,相楽郡精華町,5,無,離職中
ID_6497,女性,45,40代,京都府,京都市上京区,0,無,離職中
ID_6498,女性,55,50代,京都府,京都市西京区,2,有,就業中
ID_6499,女性,31,30代,京都府,京都市右京区,0,無,離職中
ID_6500,男性,64,60代,京都府,向日市,0,無,就業中
ID_6501,男性,25,20代,京都府,八幡市,1,無,在学中
ID_6502,女性,32,30代,京都府,宮津市,1,有,就業中
ID_6503,女性,40,40代,京都府,福知山市,1,無,離職中
ID_6504,女性,47,40代,京都府,京都市右京区,2,無,就業中
ID_6505,女性,76,70歳以上,京都府,京都市右京区,2,有,就業中
ID_6506,女性,26,20代,京都府,京都市下京区,1,無,在学中
ID_6507,男性,65,60代,京都府,亀岡市,0,無,離職中
ID_6508,女性,34,30代,京都府,宇治市,1,無,離職中
ID_6509,男性,33,30代,京都府,京都市西京区,1,無,就業中
ID_6510,男性,52,50代,京都府,福知山市,0,無,就業中
ID_6511,女性,50,50代,京都府,京都市右京区,2,無,就業中
ID_6512,男性,33,30代,京都府,長岡京市,0,無,離職中
ID_6513,女性,48,40代,京都府,京都市南区,1,無,離職中
ID_6514,女性,62,60代,京都府,京都市右京区,1,無,離職中
ID_6515,女性,58,50代,京都府,京都市右京区,1,無,離職中
ID_6516,男性,26,20代,京都府,舞鶴市,0,無,就業中
ID_6517,女性,29,20代,京都府,宇治市,0,無,離職中
ID_6518,女性,46,40代,京都府,京都市北区,0,無,就業中
ID_6519,男性,67,60代,京都府,京都市南区,1,無,離職中
ID_6520,女性,59,50代,京都府,舞鶴市,2,有,離職中
ID_6521,男性,26,20代,京都府,舞鶴市,2,有,離職中
ID_6522,女性,64,60代,京都府,京都市伏見区,0,無,就業中
ID_6523,女性,26,20代,新潟県,新潟市東区,0,無,在学中
ID_6524,女性,65,60代,京都府,京田辺市,1,無,就業中
ID_6525,男性,25,20代,京都府,京都市右京区,0,無,在学中
ID_6526,女性,57,50代,京都府,京都市右京区,2,無,就業中
ID_6527,女性,54,50代,京都府,京都市南区,0,無,在学中
ID_6528,男性,45,40代,京都府,宮津市,0,無,離職中
ID_6529,女性,69,60代,京都府,亀岡市,2,有,就業中
ID_6530,女性,33,30代,京都府,向日市,1,無,就業中
ID_6531,男性,27,20代,京都府,亀岡市,1,無,在学中
ID_6532,女性,22,20代,京都府,宇治市,0,無,在学中
ID_6533,女性,31,30代,京都府,京都市伏見区,1,無,就業中
ID_6534,男性,54,50代,京都府,八幡市,3,無,就業中
ID_6535,男性,34,30代,京都府,京都市西京区,2,有,就業中
ID_6536,女性,23,20代,京都府,京都市右京区,0,無,離職中
ID_6537,女性,55,50代,奈良県,桜井市,1,無,離職中
ID_6538,女性,67,60代,京都府,京都市山科区,2,有,離職中
